u,v,weight
Hsa.8658,Hsa.8232,0.8413573948109768
Hsa.8658,Hsa.5756,0.8886532591796678
Hsa.8658,Hsa.688,0.8378301691096421
Hsa.8658,Hsa.428,0.8415663203064782
Hsa.8658,Hsa.9218,0.7918765733047398
Hsa.8658,Hsa.45732,0.7832107521274227
Hsa.8658,Hsa.4937,0.8143715676915622
Hsa.8658,Hsa.7802,0.7803002895729829
Hsa.8658,Hsa.44595,0.7959787736050518
Hsa.8658,Hsa.602,0.8447045723590674
Hsa.8658,Hsa.41314,0.7914539704184663
Hsa.8658,Hsa.9856,0.8280830534698357
Hsa.8658,Hsa.462,0.7955770442196977
Hsa.8658,Hsa.490,0.8819915608796812
Hsa.8658,Hsa.7784,0.8511016635810504
Hsa.8658,Hsa.8301,0.7757150090051593
Hsa.8658,Hsa.3166,0.7563003863011978
Hsa.8658,Hsa.440,0.8569233973171676
Hsa.8658,Hsa.94,0.8175800665716118
Hsa.8658,Hsa.8532,0.8070723887240968
Hsa.8658,Hsa.8540,0.8508076378655851
Hsa.8658,Hsa.51,0.8118605201381796
Hsa.8658,Hsa.432,0.8720180598097318
Hsa.8658,Hsa.9872,0.8297759929527938
Hsa.8658,Hsa.7048,0.8672466200716784
Hsa.8658,Hsa.904,0.8505829011269038
Hsa.8658,Hsa.7348,0.8366178497927098
Hsa.8658,Hsa.7705,0.7721457607342551
Hsa.8658,Hsa.816,0.9004506685776607
Hsa.8658,Hsa.60,0.8795540485693052
Hsa.8658,Hsa.6910,0.8617286801953565
Hsa.8658,Hsa.7203,0.9058024963514508
Hsa.8658,Hsa.6438,0.8395891221565029
Hsa.8658,Hsa.8040,0.8272030943562556
Hsa.8658,Hsa.718,0.855610156359426
Hsa.8658,Hsa.8781,0.8805676942630514
Hsa.8658,Hsa.4153,0.8630576935481454
Hsa.8658,Hsa.5141,0.8248916288830882
Hsa.8658,Hsa.617,0.8003581737265537
Hsa.8658,Hsa.619,0.7902414925615636
Hsa.8658,Hsa.41187,0.752955302924781
Hsa.8658,Hsa.42357,0.767741773170904
Hsa.8658,Hsa.975,0.7583303716945607
Hsa.8658,Hsa.7,0.8410233591326511
Hsa.8658,Hsa.6786,0.8742816781818351
Hsa.8658,Hsa.7462,0.8246638200994592
Hsa.8658,Hsa.814,0.814343551509952
Hsa.8658,Hsa.41381,0.823114511504689
Hsa.8658,Hsa.5392,0.8007043013474185
Hsa.8658,Hsa.7648,0.8239821744754118
Hsa.8658,Hsa.9102,0.7913535903925745
Hsa.8658,Hsa.555,0.7889453872564031
Hsa.8658,Hsa.663,0.862782261925726
Hsa.8658,Hsa.990,0.7819688647035311
Hsa.8658,Hsa.660,0.8278679387171494
Hsa.8658,Hsa.41442,0.7812095052744077
Hsa.8658,Hsa.486,0.8445307865692653
Hsa.8658,Hsa.9711,0.7569529320795618
Hsa.8658,Hsa.6288,0.8881273271210609
Hsa.8658,Hsa.7431,0.7784860868063943
Hsa.8658,Hsa.683,0.8477483327732778
Hsa.8658,Hsa.7741,0.8505251787796999
Hsa.8658,Hsa.5164,0.7729039525636573
Hsa.8658,Hsa.56,0.7789566151336259
Hsa.8658,Hsa.6619,0.8143826174311009
Hsa.8658,Hsa.9641,0.7989234911396317
Hsa.8658,Hsa.491,0.8503417473249589
Hsa.8658,Hsa.9574,0.8661806848600538
Hsa.8658,Hsa.6555,0.86688331754245
Hsa.8658,Hsa.6104,0.8723825571570674
Hsa.8658,Hsa.9353,0.8471463070436199
Hsa.8658,Hsa.952,0.7833962459320568
Hsa.8658,Hsa.45449,0.8726148916457098
Hsa.8658,Hsa.43304,0.8376469440908083
Hsa.8658,Hsa.7781,0.8339869735748123
Hsa.8658,Hsa.485,0.8131227959786752
Hsa.8658,Hsa.985,0.8254728669022241
Hsa.8658,Hsa.6372,0.765389994579118
Hsa.8658,Hsa.662,0.885950820351595
Hsa.8658,Hsa.45446,0.7765308833461769
Hsa.8658,Hsa.687,0.7732846917143094
Hsa.8658,Hsa.4296,0.8640652132042791
Hsa.8658,Hsa.8085,0.7535812555154028
Hsa.8658,Hsa.960,0.859681973286235
Hsa.8658,Hsa.584,0.860804751587679
Hsa.8658,Hsa.6353,0.8163757725195193
Hsa.8658,Hsa.6814,0.7696996683949575
Hsa.8658,Hsa.8863,0.873856337479849
Hsa.8658,Hsa.41283,0.8448014260788007
Hsa.8658,Hsa.504,0.7725520962348946
Hsa.8658,Hsa.7870,0.7680159246914426
Hsa.8658,Hsa.661,0.8338419523413216
Hsa.8658,Hsa.634,0.7742900326079423
Hsa.8658,Hsa.45658,0.7887900492233828
Hsa.8658,Hsa.9340,0.8472849772416626
Hsa.8658,Hsa.696,0.788113208870473
Hsa.8658,Hsa.855,0.8148964422495039
Hsa.8658,Hsa.7652,0.8673639973635807
Hsa.8658,Hsa.5908,0.8758900360417061
Hsa.8658,Hsa.44116,0.8502273981513815
Hsa.8658,Hsa.58,0.8517406451091952
Hsa.3769,Hsa.41124,0.7629412978169511
Hsa.3769,Hsa.38375.1,0.7653736380718403
Hsa.3769,Hsa.2922,0.7867953658345199
Hsa.3769,Hsa.36693,0.7783846748544979
Hsa.41126,Hsa.3001,0.7638025999543858
Hsa.41126,Hsa.41124,0.7889297594241268
Hsa.41126,Hsa.3007,0.8205792149643499
Hsa.41126,Hsa.36665,0.7864748947684053
Hsa.854,Hsa.9720,0.7810537902975127
Hsa.854,Hsa.994,0.7828789434739896
Hsa.854,Hsa.6165,0.8028032590073044
Hsa.854,Hsa.5544,0.7997366251287178
Hsa.854,Hsa.41259,0.8038624829370369
Hsa.854,Hsa.787,0.7838264320590962
Hsa.854,Hsa.41279,0.8163697253663234
Hsa.854,Hsa.9285,0.8577918440718647
Hsa.854,Hsa.41347,0.7818220486801828
Hsa.854,Hsa.79,0.7512879876497817
Hsa.854,Hsa.594,0.8254253099763468
Hsa.854,Hsa.821,0.7711577047718629
Hsa.854,Hsa.4347,0.7617517481936633
Hsa.854,Hsa.807,0.8582911499118205
Hsa.854,Hsa.7671,0.7572416751492901
Hsa.854,Hsa.5548,0.8471097427034973
Hsa.854,Hsa.45242,0.8838505339152558
Hsa.854,Hsa.5971,0.7916683922899352
Hsa.854,Hsa.8097,0.8649167036904459
Hsa.854,Hsa.41325,0.8696205066955304
Hsa.854,Hsa.8736,0.8735443593571794
Hsa.854,Hsa.8596,0.8248585803907528
Hsa.854,Hsa.714,0.8047338496585438
Hsa.854,Hsa.965,0.8482019439773737
Hsa.854,Hsa.929,0.7932216105191112
Hsa.854,Hsa.4234,0.7880722891074515
Hsa.854,Hsa.551,0.7734205014151365
Hsa.854,Hsa.6581,0.7808520006312559
Hsa.854,Hsa.592,0.8382197831749044
Hsa.854,Hsa.59,0.7790248224520111
Hsa.854,Hsa.719,0.7842810269119718
Hsa.854,Hsa.561,0.7605208965669418
Hsa.854,Hsa.8597,0.8145146312454623
Hsa.854,Hsa.44787,0.8544469263561372
Hsa.854,Hsa.7247,0.7961363976816292
Hsa.854,Hsa.5633,0.7531342086320495
Hsa.854,Hsa.4996,0.8622321451179795
Hsa.854,Hsa.561.1,0.7613416680945975
Hsa.854,Hsa.726,0.7509120994286317
Hsa.854,Hsa.962,0.8135248593116192
Hsa.854,Hsa.806,0.7506369143237598
Hsa.854,Hsa.6376.1,0.8046559586640403
Hsa.854,Hsa.853,0.7877067555161594
Hsa.854,Hsa.9761,0.8100006508964182
Hsa.854,Hsa.834,0.8221147455375569
Hsa.854,Hsa.6422,0.7551454232933621
Hsa.854,Hsa.6376.2,0.8217214599948728
Hsa.854,Hsa.897,0.7508150277978577
Hsa.854,Hsa.6458,0.7930538049514967
Hsa.854,Hsa.7324,0.7542522352671505
Hsa.854,Hsa.465,0.8202900998485043
Hsa.854,Hsa.7395,0.7652328952350823
Hsa.854,Hsa.43684,0.8124315419122496
Hsa.854,Hsa.7265,0.791554849791593
Hsa.854,Hsa.978,0.7645649333734488
Hsa.854,Hsa.852,0.7992368130489478
Hsa.854,Hsa.465.1,0.7543256305201556
Hsa.854,Hsa.5120,0.7950569167801496
Hsa.854,Hsa.4251,0.8272739169814839
Hsa.854,Hsa.465.2,0.7517023631972987
Hsa.854,Hsa.964,0.7693646966975877
Hsa.854,Hsa.550,0.7672729738629446
Hsa.854,Hsa.43242,0.8058736894676166
Hsa.854,Hsa.459,0.796121269988866
Hsa.854,Hsa.42204,0.7956047309444774
Hsa.854,Hsa.44397,0.8002826392208
Hsa.854,Hsa.9025,0.8391137907575056
Hsa.854,Hsa.45192,0.7558418933500657
Hsa.854,Hsa.45754,0.8054710074167627
Hsa.854,Hsa.895,0.7861726486580042
Hsa.854,Hsa.8983,0.8824484912585467
Hsa.854,Hsa.44036,0.8919580030823574
Hsa.854,Hsa.561.2,0.7555994505165
Hsa.854,Hsa.8096,0.8203986545422874
Hsa.854,Hsa.502,0.8017277854031342
Hsa.854,Hsa.4919,0.8015303551804708
Hsa.854,Hsa.6617,0.8200786295743502
Hsa.854,Hsa.8194,0.7906428712360165
Hsa.854,Hsa.7319,0.7554914000985041
Hsa.854,Hsa.8232,0.7581477258615819
Hsa.854,Hsa.9218,0.7562072914383885
Hsa.854,Hsa.45732,0.8206915265314578
Hsa.854,Hsa.4937,0.7564878748711573
Hsa.854,Hsa.41314,0.7765694988629489
Hsa.854,Hsa.462,0.7950225974669399
Hsa.854,Hsa.490,0.7772018761820243
Hsa.854,Hsa.440,0.8341193444238196
Hsa.854,Hsa.8131,0.8053454129013897
Hsa.854,Hsa.8532,0.7967982731075233
Hsa.854,Hsa.8540,0.8104183755088908
Hsa.854,Hsa.809,0.7730946290532753
Hsa.854,Hsa.43225,0.7661096899807778
Hsa.854,Hsa.432,0.838719685482533
Hsa.854,Hsa.7048,0.7516750382543347
Hsa.854,Hsa.904,0.7602790801253905
Hsa.854,Hsa.816,0.7638365128134103
Hsa.854,Hsa.60,0.7953121793331187
Hsa.854,Hsa.7203,0.8379971875717439
Hsa.854,Hsa.41281,0.7992502278440637
Hsa.854,Hsa.4153,0.7673151133480043
Hsa.854,Hsa.5141,0.7713266398235982
Hsa.854,Hsa.617,0.7682544777904126
Hsa.854,Hsa.619,0.7587743386481316
Hsa.854,Hsa.9143,0.7992988419256435
Hsa.854,Hsa.7,0.7767531661784367
Hsa.854,Hsa.6786,0.7531875727354947
Hsa.854,Hsa.7462,0.7926929725101468
Hsa.854,Hsa.41381,0.8175629860925048
Hsa.854,Hsa.7648,0.803916365511697
Hsa.854,Hsa.9102,0.8849159137201025
Hsa.854,Hsa.990,0.7626221626952543
Hsa.854,Hsa.983,0.8095328171731693
Hsa.854,Hsa.486,0.7551261104755331
Hsa.854,Hsa.683,0.8149339540765469
Hsa.854,Hsa.8856,0.762638397583252
Hsa.854,Hsa.7741,0.8078186449494216
Hsa.854,Hsa.9641,0.8125040209821968
Hsa.854,Hsa.9574,0.7697683778094345
Hsa.854,Hsa.6555,0.854004145211507
Hsa.854,Hsa.42443,0.7661166593814914
Hsa.854,Hsa.907,0.7513927099718455
Hsa.854,Hsa.9353,0.7573605883670993
Hsa.854,Hsa.41231,0.8274045018793413
Hsa.854,Hsa.43304,0.798770812623667
Hsa.854,Hsa.7781,0.7598966197231539
Hsa.854,Hsa.485,0.8928079145320394
Hsa.854,Hsa.662,0.7543888253483814
Hsa.854,Hsa.743,0.7695491147048205
Hsa.854,Hsa.4296,0.7959637231758148
Hsa.854,Hsa.9671,0.7742217561086034
Hsa.854,Hsa.8085,0.7697214616232839
Hsa.854,Hsa.9671.1,0.7693852916880796
Hsa.854,Hsa.7870,0.7767294748185039
Hsa.854,Hsa.634,0.8135197053048838
Hsa.854,Hsa.9340,0.7843751268776582
Hsa.3001,Hsa.41124,0.7824163847911962
Hsa.3001,Hsa.3152,0.7769274423497653
Hsa.3001,Hsa.3207,0.7529191384925943
Hsa.3001,Hsa.3157,0.8037563308423652
Hsa.3001,Hsa.36291,0.7720845353911127
Hsa.3001,Hsa.39,0.7517389218075042
Hsa.3001,Hsa.3007,0.8252850813434032
Hsa.3001,Hsa.36665,0.7897199406236173
Hsa.3001,Hsa.286,0.7893995189739901
Hsa.3001,Hsa.305,0.7809887875119832
Hsa.3001,Hsa.3306,0.8013165978034047
Hsa.3001,Hsa.34384,0.7500321218749771
Hsa.3001,Hsa.2884,0.7769200639270019
Hsa.3001,Hsa.37021,0.7680698361404316
Hsa.3001,Hsa.37541,0.7941028537283408
Hsa.3001,Hsa.3115,0.7583435083818808
Hsa.3001,Hsa.2962,0.7664707731971612
Hsa.3001,Hsa.36655,0.7682278901553994
Hsa.3001,Hsa.2959,0.7802475397443408
Hsa.3001,Hsa.3250,0.7600542502377909
Hsa.3031,Hsa.29228,0.8633961226868175
Hsa.3031,Hsa.39432,0.782646290380048
Hsa.3031,Hsa.3063,0.7806682581521199
Hsa.3031,Hsa.2779,0.781385522634461
Hsa.3031,Hsa.2902,0.8699217646839488
Hsa.3031,Hsa.2917,0.7581245935780656
Hsa.3031,Hsa.34874,0.7515225699802363
Hsa.3031,Hsa.3117,0.8806057002117932
Hsa.3031,Hsa.35496,0.8050975544311124
Hsa.3031,Hsa.3910,0.8522569950449119
Hsa.3031,Hsa.41181,0.7645073209921681
Hsa.3031,Hsa.3056,0.7756324101672061
Hsa.3031,Hsa.3152,0.8135429368144562
Hsa.3031,Hsa.28145,0.8197682700501441
Hsa.3031,Hsa.2995,0.8022961186037022
Hsa.3031,Hsa.2249,0.7589981899452056
Hsa.3031,Hsa.3207,0.9014026013682336
Hsa.3031,Hsa.2870,0.8455542211195968
Hsa.3031,Hsa.41083,0.8058773319213807
Hsa.3031,Hsa.3157,0.8858306797404705
Hsa.3031,Hsa.3328,0.79998482238446
Hsa.3031,Hsa.3852,0.7654402870021181
Hsa.3031,Hsa.36291,0.7666715367487436
Hsa.3031,Hsa.2612,0.7591533173232682
Hsa.3031,Hsa.3088,0.8315935702934156
Hsa.3031,Hsa.39,0.8456680404659012
Hsa.3031,Hsa.19232,0.7946358726427625
Hsa.3031,Hsa.3185,0.7507110117937098
Hsa.3031,Hsa.2951,0.8161403710965908
Hsa.3031,Hsa.286,0.7837116464868668
Hsa.3031,Hsa.3209,0.8562000639741567
Hsa.3031,Hsa.2487,0.7589769767869732
Hsa.3031,Hsa.31943,0.8477314469080749
Hsa.3031,Hsa.32389,0.7918592852903147
Hsa.3031,Hsa.39288,0.7811708622393924
Hsa.3031,Hsa.3022,0.7995900433358949
Hsa.3031,Hsa.305,0.8639601600856704
Hsa.3031,Hsa.34562,0.7830441944365669
Hsa.3031,Hsa.33843,0.7542421800672753
Hsa.3031,Hsa.3135,0.8319456324555646
Hsa.3031,Hsa.36666,0.7628732319006171
Hsa.3031,Hsa.347,0.8356334564011801
Hsa.3031,Hsa.3076,0.7546630676703477
Hsa.3031,Hsa.28193,0.8160767588452071
Hsa.3031,Hsa.3517,0.7689376459527332
Hsa.3031,Hsa.301,0.7595215308103266
Hsa.3031,Hsa.3820,0.8418057776716812
Hsa.3031,Hsa.2966,0.8690197765820535
Hsa.3031,Hsa.359,0.7569598248687048
Hsa.3031,Hsa.370,0.7917261662516358
Hsa.3031,Hsa.3136,0.7505832658366107
Hsa.3031,Hsa.34384,0.8518358261050497
Hsa.3031,Hsa.37038,0.7820246914388147
Hsa.3031,Hsa.3256,0.7672986688860245
Hsa.3031,Hsa.3164,0.8534445699699424
Hsa.3031,Hsa.3940,0.7817419814695645
Hsa.3031,Hsa.2884,0.7586887809007707
Hsa.3031,Hsa.2513,0.7739770849629805
Hsa.3031,Hsa.2999,0.8158971848819564
Hsa.3031,Hsa.3040,0.8407712878648126
Hsa.3031,Hsa.2863,0.7656505420443771
Hsa.3031,Hsa.3145,0.8474906745947315
Hsa.3031,Hsa.2801,0.7927543933952027
Hsa.3031,Hsa.287,0.8694582319231623
Hsa.3031,Hsa.25,0.7816648964411351
Hsa.3031,Hsa.3099,0.822326763078767
Hsa.3031,Hsa.41116,0.799180934844709
Hsa.3031,Hsa.36685,0.8320513806145531
Hsa.3031,Hsa.2469,0.797950659838234
Hsa.3031,Hsa.2955,0.8023215822713222
Hsa.3031,Hsa.2925,0.7824223597458185
Hsa.3031,Hsa.20524,0.7509051370233326
Hsa.3031,Hsa.3154,0.8211666364519564
Hsa.3031,Hsa.38203,0.8009202833931639
Hsa.3031,Hsa.3212,0.8885832251558334
Hsa.3031,Hsa.28146,0.7938415752858984
Hsa.3031,Hsa.3278,0.808224065203737
Hsa.3031,Hsa.3876,0.8417791531116139
Hsa.3031,Hsa.2975,0.8859580238090787
Hsa.3031,Hsa.36683,0.8913804271795348
Hsa.3031,Hsa.35804,0.8055680701076582
Hsa.3031,Hsa.28540,0.806588794718802
Hsa.3031,Hsa.2060,0.775328238784236
Hsa.3031,Hsa.3115,0.8405876222947989
Hsa.3031,Hsa.33368,0.9043857673343529
Hsa.3031,Hsa.3198,0.839190811196478
Hsa.3031,Hsa.2986,0.7532098738940326
Hsa.3031,Hsa.40009,0.8189523086194725
Hsa.3031,Hsa.3203,0.7747294670623366
Hsa.3031,Hsa.2974,0.7515479529435686
Hsa.3031,Hsa.3888,0.7676376333423324
Hsa.3031,Hsa.2777,0.7637181815602023
Hsa.3031,Hsa.2868,0.8807428900112256
Hsa.3031,Hsa.39753,0.7844370312829929
Hsa.3031,Hsa.37818,0.7912164686590142
Hsa.3031,Hsa.3648,0.8409613672996478
Hsa.3031,Hsa.3967,0.771367842018223
Hsa.3031,Hsa.393,0.7811816750260886
Hsa.3031,Hsa.35968,0.7906789554658177
Hsa.3031,Hsa.2756,0.7991754251752251
Hsa.3031,Hsa.3118,0.801537563929139
Hsa.3031,Hsa.3867,0.8549151771288462
Hsa.3031,Hsa.360,0.8350500226163514
Hsa.3031,Hsa.2962,0.8282299947722097
Hsa.3031,Hsa.1994,0.7939403573388387
Hsa.3031,Hsa.3010,0.8461723694031366
Hsa.3031,Hsa.2997,0.9123625809000482
Hsa.3031,Hsa.22347,0.7662006891523773
Hsa.3031,Hsa.399,0.832318658893456
Hsa.3031,Hsa.2956,0.8025976875230862
Hsa.3031,Hsa.34428,0.8119370033597324
Hsa.3031,Hsa.37931,0.7978056266773551
Hsa.3031,Hsa.36655,0.7732566387344724
Hsa.3031,Hsa.22242,0.8389276413427903
Hsa.3031,Hsa.2793,0.8700122941086916
Hsa.3031,Hsa.31794,0.7560885519306156
Hsa.3031,Hsa.2862,0.8097578031489727
Hsa.3031,Hsa.367,0.8073271286885207
Hsa.3031,Hsa.40957,0.771588075098175
Hsa.3031,Hsa.2837,0.804615721827016
Hsa.3031,Hsa.32,0.779998345322966
Hsa.3031,Hsa.32345,0.7593390324367946
Hsa.3031,Hsa.2957,0.826432024318513
Hsa.3031,Hsa.40206,0.793766552445507
Hsa.3031,Hsa.3238,0.806139658129069
Hsa.3031,Hsa.34431,0.88246072812774
Hsa.3031,Hsa.36671,0.7552005242822211
Hsa.3031,Hsa.28895,0.7878118586509156
Hsa.3031,Hsa.28468,0.7627801190799302
Hsa.3031,Hsa.36943,0.7830829016865233
Hsa.3031,Hsa.31677,0.8876579818176022
Hsa.3031,Hsa.34510,0.7641247483666771
Hsa.3031,Hsa.33338,0.8492923959148679
Hsa.3031,Hsa.2904,0.8837340518611656
Hsa.3031,Hsa.3208,0.7785935451918415
Hsa.3031,Hsa.3263,0.760932156158398
Hsa.3031,Hsa.32535,0.7754508093149991
Hsa.3031,Hsa.2867,0.8089396388490483
Hsa.3031,Hsa.3047,0.7920185849467662
Hsa.3031,Hsa.24183,0.8014123384386642
Hsa.3031,Hsa.3160,0.8995424671285119
Hsa.3031,Hsa.2498,0.788531566305369
Hsa.3031,Hsa.3071,0.8777663824187284
Hsa.3031,Hsa.3182,0.8014790800713758
Hsa.3031,Hsa.32.1,0.7749735154238878
Hsa.3031,Hsa.3252,0.7732785098415218
Hsa.3031,Hsa.3127,0.8143061944340607
Hsa.3031,Hsa.2240,0.7584447724037551
Hsa.3031,Hsa.2330,0.7575684224603314
Hsa.3031,Hsa.28641,0.7893092096291547
Hsa.3031,Hsa.33967,0.7791320351162694
Hsa.3031,Hsa.3104,0.8121346796465115
Hsa.3031,Hsa.2818,0.7887262195337268
Hsa.3031,Hsa.2959,0.7641677235991828
Hsa.3031,Hsa.2964,0.7552330316947296
Hsa.3031,Hsa.3715,0.7814608282097237
Hsa.3031,Hsa.3141,0.8197469321052144
Hsa.3031,Hsa.28390,0.7547672221505421
Hsa.3031,Hsa.3093,0.7847858319459139
Hsa.3031,Hsa.3248,0.8040359687958551
Hsa.3031,Hsa.306,0.8265696088824898
Hsa.3031,Hsa.2300,0.7912109786559886
Hsa.3031,Hsa.2115,0.7547568106583213
Hsa.3031,Hsa.33144,0.7645475506769488
Hsa.3031,Hsa.34881,0.7856197507355032
Hsa.3031,Hsa.2968,0.8608351716143648
Hsa.3031,Hsa.3061,0.7852934219924628
Hsa.3031,Hsa.3230,0.7862647606694009
Hsa.3031,Hsa.305.1,0.9048105240666584
Hsa.3031,Hsa.34776,0.8011080996801748
Hsa.3031,Hsa.2821,0.7595976861858218
Hsa.3031,Hsa.335,0.8220987623768276
Hsa.3031,Hsa.3933,0.7727545470777192
Hsa.3031,Hsa.37654,0.7696591876064625
Hsa.3031,Hsa.39777,0.7547366624110209
Hsa.3031,Hsa.3280,0.7743511183171421
Hsa.3031,Hsa.3316,0.8708046840701142
Hsa.3031,Hsa.358,0.778687533409133
Hsa.3031,Hsa.41002,0.8307455294026219
Hsa.3031,Hsa.36697,0.756779711811751
Hsa.3031,Hsa.36025,0.7697088069562521
Hsa.3031,Hsa.34395,0.879827431598301
Hsa.3031,Hsa.32745,0.7589137867693713
Hsa.3031,Hsa.33277.1,0.7951401424636745
Hsa.3031,Hsa.34793,0.8034335159144873
Hsa.3031,Hsa.34937,0.8067215379784582
Hsa.3031,Hsa.3963,0.8299788697071111
Hsa.3031,Hsa.34575,0.7784146545619326
Hsa.3031,Hsa.3324,0.7724545030212835
Hsa.3031,Hsa.294,0.7791183355328507
Hsa.3031,Hsa.3315,0.7842724471035872
Hsa.3031,Hsa.410,0.8290532567152374
Hsa.3031,Hsa.3954,0.8114739339488113
Hsa.3031,Hsa.2497,0.7706149273193047
Hsa.3031,Hsa.33637,0.7930422248442829
Hsa.3031,Hsa.37528,0.8498194287036124
Hsa.3031,Hsa.3127.1,0.835542983635027
Hsa.3031,Hsa.38040,0.7893717635221228
Hsa.3031,Hsa.29263,0.7644727980612992
Hsa.3031,Hsa.31395,0.8128972854906887
Hsa.3031,Hsa.402,0.8850458477183382
Hsa.3031,Hsa.40449,0.891093758878514
Hsa.3031,Hsa.36710,0.7858906267453327
Hsa.3031,Hsa.320,0.9078945278258147
Hsa.3031,Hsa.2196,0.7685820490778732
Hsa.3031,Hsa.33695,0.8104987261888212
Hsa.3031,Hsa.3201,0.7626126295152678
Hsa.3031,Hsa.3005,0.8267855648140531
Hsa.3031,Hsa.3250,0.8732597456162523
Hsa.3031,Hsa.36696,0.8351840284053597
Hsa.3031,Hsa.330,0.7958137074073346
Hsa.3031,Hsa.3105,0.8046039785214781
Hsa.3031,Hsa.35124,0.8643469279373517
Hsa.3031,Hsa.3952,0.8867539758391451
Hsa.80,Hsa.9720,0.8228166509237911
Hsa.80,Hsa.5544,0.8196153769321926
Hsa.80,Hsa.41259,0.7558721881773915
Hsa.80,Hsa.787,0.8115845726933257
Hsa.80,Hsa.41279,0.8223938230451499
Hsa.80,Hsa.891,0.7878382019315925
Hsa.80,Hsa.41347,0.8577763299778205
Hsa.80,Hsa.698,0.8037046387126789
Hsa.80,Hsa.594,0.8075056161683009
Hsa.80,Hsa.821,0.7704187094920703
Hsa.80,Hsa.4347,0.7549896111960908
Hsa.80,Hsa.807,0.7780938733392497
Hsa.80,Hsa.758,0.7899248266230346
Hsa.80,Hsa.7671,0.8441765780682431
Hsa.80,Hsa.9667,0.8308457814006365
Hsa.80,Hsa.8736,0.8451972060484318
Hsa.80,Hsa.8596,0.8601943805057327
Hsa.80,Hsa.714,0.859784971113161
Hsa.80,Hsa.929,0.828126836704902
Hsa.80,Hsa.4234,0.7854282266678893
Hsa.80,Hsa.551,0.8639585831320584
Hsa.80,Hsa.8583,0.7943100577784421
Hsa.80,Hsa.6581,0.7852023188596786
Hsa.80,Hsa.592,0.8242282987942442
Hsa.80,Hsa.59,0.8526314035275832
Hsa.80,Hsa.41875,0.7881864783814362
Hsa.80,Hsa.8597,0.8150305239849096
Hsa.80,Hsa.831,0.7899569810715116
Hsa.80,Hsa.5633,0.7576713177478861
Hsa.80,Hsa.4996,0.8650562148559873
Hsa.80,Hsa.726,0.8841735907888818
Hsa.80,Hsa.6376.1,0.7511588726233304
Hsa.80,Hsa.853,0.8211993035306685
Hsa.80,Hsa.9761,0.7957322527053167
Hsa.80,Hsa.8182,0.7607660933674167
Hsa.80,Hsa.6422,0.8025843302166393
Hsa.80,Hsa.6376.2,0.7570716764310678
Hsa.80,Hsa.9251,0.9494247517449238
Hsa.80,Hsa.6458,0.8587729320725423
Hsa.80,Hsa.465,0.794698708247873
Hsa.80,Hsa.5142,0.8064143738692972
Hsa.80,Hsa.7395,0.7540191559671828
Hsa.80,Hsa.7265,0.7764455556752833
Hsa.80,Hsa.852,0.8146222944373884
Hsa.80,Hsa.465.1,0.8014825119539373
Hsa.80,Hsa.733.1,0.8103432532441185
Hsa.80,Hsa.4251,0.8610749844000932
Hsa.80,Hsa.465.2,0.7953262576024774
Hsa.80,Hsa.964,0.786178085859336
Hsa.80,Hsa.550,0.8050271323884493
Hsa.80,Hsa.43242,0.7520867995156593
Hsa.80,Hsa.487,0.751672975769323
Hsa.80,Hsa.884,0.8568511806384002
Hsa.80,Hsa.946,0.8230359485897224
Hsa.80,Hsa.45754,0.7973060384787891
Hsa.80,Hsa.895,0.8828357494039285
Hsa.80,Hsa.8096,0.8705388257208495
Hsa.80,Hsa.57,0.8139632370257609
Hsa.80,Hsa.9816,0.7669492250448887
Hsa.80,Hsa.6617,0.8201267143479709
Hsa.80,Hsa.7554,0.8382739276453021
Hsa.80,Hsa.7319,0.7902243971095645
Hsa.80,Hsa.8232,0.8250702484546422
Hsa.80,Hsa.5756,0.8842264004469608
Hsa.80,Hsa.688,0.7731748102578448
Hsa.80,Hsa.428,0.7568207977464643
Hsa.80,Hsa.9218,0.7706594337545114
Hsa.80,Hsa.7802,0.8244579420870708
Hsa.80,Hsa.602,0.7902465433072012
Hsa.80,Hsa.9856,0.8101774704306683
Hsa.80,Hsa.490,0.8201827161699907
Hsa.80,Hsa.7784,0.831033215863572
Hsa.80,Hsa.440,0.7899394539560621
Hsa.80,Hsa.94,0.8425238424270867
Hsa.80,Hsa.8532,0.785257441681309
Hsa.80,Hsa.8540,0.8181607182148587
Hsa.80,Hsa.51,0.7528364679029955
Hsa.80,Hsa.9872,0.8104707894071628
Hsa.80,Hsa.7048,0.8093023195573503
Hsa.80,Hsa.904,0.8216421037245423
Hsa.80,Hsa.7348,0.7951392965437097
Hsa.80,Hsa.43540,0.770436395119322
Hsa.80,Hsa.816,0.8095004363297075
Hsa.80,Hsa.60,0.8597596761654197
Hsa.80,Hsa.6910,0.8046626062978716
Hsa.80,Hsa.7203,0.8748855216457356
Hsa.80,Hsa.6438,0.7915482975867424
Hsa.80,Hsa.8040,0.8453445505037113
Hsa.80,Hsa.718,0.8107509178523826
Hsa.80,Hsa.8781,0.8088055373693721
Hsa.80,Hsa.4153,0.7700491922256311
Hsa.80,Hsa.5141,0.7501284774519398
Hsa.80,Hsa.42357,0.7599876504791971
Hsa.80,Hsa.7,0.8637852645316378
Hsa.80,Hsa.6786,0.8016828342656097
Hsa.80,Hsa.814,0.7500331491790941
Hsa.80,Hsa.534,0.7763013430879833
Hsa.80,Hsa.663,0.81457979436822
