,weighted_degree
Hsa.1724,785.6034878564604
Hsa.9153,847.1520640826539
Hsa.2238,801.2982033000299
Hsa.1219,743.6516949934547
Hsa.41169,949.8604005045609
Hsa.3154,952.6579016619677
Hsa.11932,648.2553590021322
Hsa.44397,981.9760722543365
Hsa.9025,961.6055734453965
Hsa.829,760.222743459705
Hsa.45192,896.6491978599269
Hsa.140,36.87550725697496
Hsa.3065,560.225012196356
Hsa.3138,1075.3578091291952
Hsa.2978,1042.729647239949
Hsa.26528,1018.6229111473034
Hsa.1840,634.9447221733463
Hsa.1414.1,691.2025963006773
Hsa.21379,1009.9681731635567
Hsa.38203,1071.4589463633058
Hsa.946,943.4453913033831
Hsa.45754,1065.9745498196714
Hsa.26719.1,1041.7296325679083
Hsa.3212,1041.4348320255967
Hsa.14884,1062.9374184783862
Hsa.2747,683.7438743789634
Hsa.895,847.6687443970859
Hsa.5532,756.3315903025408
Hsa.2654,954.8454378917645
Hsa.13023,950.6822792729432
Hsa.36952,311.7428600191952
Hsa.1375,923.7885824348891
Hsa.8983,1043.698091622412
Hsa.1294,729.6556880991873
Hsa.16505,745.8552453679121
Hsa.20324,1054.3062387233285
Hsa.2047,987.2126230520619
Hsa.1015,957.0150947111399
Hsa.17595,536.3173245715523
Hsa.14885,459.9226485367357
Hsa.2089,1020.0633252715285
Hsa.1676,715.2989053144638
Hsa.44036,976.7977564417662
Hsa.1317,396.58019289925295
Hsa.561.2,801.3243117714188
Hsa.742,764.4915931579877
Hsa.8096,922.665022781113
Hsa.1642,626.8046033928879
Hsa.1664,836.2235950406883
Hsa.28146,998.6475457058509
Hsa.12102,588.705276423715
Hsa.3068,509.57575649875434
Hsa.2725,1059.6053919293597
Hsa.1089,660.8096151779749
Hsa.2409,769.4576030405443
Hsa.7165,329.03320849624464
Hsa.1419,495.89301465210826
Hsa.364,740.6368848661978
Hsa.116,953.2264221966145
Hsa.249,601.2292475780583
Hsa.502,967.9212057172209
Hsa.11850,513.1648238897858
Hsa.1610,539.000651317069
Hsa.1309,665.547230588145
Hsa.2565,608.8684951671169
Hsa.1598,434.4900331368906
Hsa.35955,545.12447845735
Hsa.2348,1003.570337432502
Hsa.642,727.7559124000337
Hsa.57,866.6077512073963
Hsa.24829,682.9020214031228
Hsa.4919,889.7966498505696
Hsa.3278,979.8272486583282
Hsa.1177,691.6546834430795
Hsa.2120,784.2778435185205
Hsa.1798,945.5851940060801
Hsa.471,368.83762992091414
Hsa.27648,1036.2947603855798
Hsa.3041,728.6185334812512
Hsa.1507,586.0461298543103
Hsa.25142,855.4098664080323
Hsa.37021,899.4724342541477
Hsa.21847,817.8213962670327
Hsa.10706,513.3925125852063
Hsa.2881,1105.0365266351844
Hsa.959,1051.0419873984097
Hsa.3876,890.0395760408113
Hsa.3148,727.5039081070933
Hsa.11675,547.2278987180813
Hsa.2975,1073.499308952948
Hsa.2475,591.6281571970471
Hsa.9816,682.4227961569569
Hsa.6617,910.8184264075961
Hsa.36683,1035.4181027228083
Hsa.9271,763.3958274595244
Hsa.8194,628.5748867345604
Hsa.2586,534.6767990008395
Hsa.3331,701.7456952727731
Hsa.7554,878.6625695628624
Hsa.1616,782.6280060503465
Hsa.26698,1075.5171639194557
Hsa.7319,1042.1033722325546
Hsa.35804,1101.0088448909164
Hsa.11839,368.76314494869837
Hsa.8232,862.2298795463306
Hsa.28540,1123.8703329498514
Hsa.5756,812.1512613407637
Hsa.166,685.8032047978259
Hsa.2359,532.9918943433107
Hsa.25867.1,906.1265686893457
Hsa.2255,1046.1042376862829
Hsa.2060,817.9812817004304
Hsa.37541,925.1352956644724
Hsa.447,243.1635332677757
Hsa.688,828.1081648611448
Hsa.3115,943.7395031310293
Hsa.428,802.4532054765704
Hsa.20976,757.0897851416763
Hsa.8837,801.0422826200019
Hsa.4756,838.0163561794793
Hsa.1260,621.2640329997406
Hsa.1127,56.14360921314914
Hsa.2316,840.3269789351284
Hsa.1192,1013.0847454149816
Hsa.1522.1,828.5936594002457
Hsa.1073,608.0411585778165
Hsa.3348,532.9078590772538
Hsa.9218,817.1122093341927
Hsa.3048,825.2929868529246
Hsa.2841.1,814.5126322334319
Hsa.1089.1,633.7290672143055
Hsa.34968,822.8842604719064
Hsa.22909,1079.2045907241297
Hsa.41123,660.1448791548564
Hsa.1138.1,954.7973260691886
Hsa.1205,391.07814063495186
Hsa.24373,1077.41825484678
Hsa.25748,823.4376942235187
Hsa.45732,752.8012417832005
Hsa.1288,387.93037489422363
Hsa.84,830.6698538706676
Hsa.33277,787.7599453961428
Hsa.2386,1004.0182237457925
Hsa.146,312.26617584460814
Hsa.11628,859.6557811944759
Hsa.275,987.884270983797
Hsa.33368,914.3748487474348
Hsa.4937,714.6531508934454
Hsa.1470,639.4656821615221
Hsa.7646,751.4241516592207
Hsa.1453,704.4106062341343
Hsa.1855,848.0264025007456
Hsa.7802,825.7665159293376
Hsa.1802,857.0668277275054
Hsa.2619,1055.7532343353994
Hsa.16742.1,743.9005242287321
Hsa.1161,920.5178907379153
Hsa.31801,515.4038737583911
Hsa.3215,353.0200370210956
Hsa.3198,981.3376344245809
Hsa.1359,801.9082965864321
Hsa.114,870.5525683678384
Hsa.2274,900.6563390197384
Hsa.44595,727.6009133673514
Hsa.2092,877.2032301471414
Hsa.2157,864.2982899340147
Hsa.925,779.3535230000939
Hsa.24290,672.0946439830435
Hsa.26628,962.8962437296203
Hsa.23249,526.5688252810783
Hsa.41495,847.8843913793862
Hsa.2986,980.1240157072008
Hsa.717,878.3056834821741
Hsa.179,938.4750900603461
Hsa.27930,997.6078358341334
Hsa.549,428.9955110827518
Hsa.1714,920.0349914842283
Hsa.13522,803.4025685675537
Hsa.1554,752.5936415194086
Hsa.602,827.7133424510522
Hsa.1588,733.1591405353078
Hsa.2051,848.6631585921699
Hsa.2805,1051.595886662417
Hsa.262,616.1026681078025
Hsa.28840,943.0002454685962
Hsa.168.1,131.68908139485154
Hsa.13610,738.451962273335
Hsa.23366,929.3887811714925
Hsa.2066,1116.331086391411
Hsa.1973,845.2136253436238
Hsa.41314,852.3226915569101
Hsa.579,194.21085503778602
Hsa.9856,914.3303402983902
Hsa.462,726.415173180039
Hsa.10224,776.1718805210751
Hsa.14,552.4963152999247
Hsa.2503,1003.8492853354505
Hsa.1088,718.5431527511292
Hsa.1855.1,716.3839015903278
Hsa.37192,1029.149855263536
Hsa.490,688.045259228697
Hsa.1147,494.5842397619586
Hsa.1347,382.04431238577604
Hsa.32358,484.24649629337216
Hsa.24153,409.86872167655036
Hsa.28800,1015.1512828691443
Hsa.40063,940.4520731026638
Hsa.26837,725.4169575180347
Hsa.7784,768.6261270482814
Hsa.1043,812.602661532405
Hsa.3969,193.21080854961681
Hsa.36599,901.2468159128887
Hsa.40009,1102.369999723851
Hsa.3203,964.6222099438206
Hsa.33671,959.2690279601931
Hsa.2152,947.7237921419153
Hsa.1866,245.3544508502876
Hsa.2974,1004.4581457184461
Hsa.1580,853.9433731184077
Hsa.13535,790.7744918393325
Hsa.1212,89.98383474733754
Hsa.37075,958.3893304423343
Hsa.123,773.6430696925445
Hsa.1672,872.0761251053486
Hsa.1860,454.9401830891147
Hsa.8301,892.5118452258145
Hsa.3888,885.0068659172109
Hsa.24877,442.36220228683527
Hsa.16501,790.1436156498412
Hsa.3166,985.2480022203074
Hsa.2558,1054.7513717883944
Hsa.6546,547.5681038575149
Hsa.1651,835.7857420811985
Hsa.2777,1073.1093445328595
Hsa.2868,976.9687657098937
Hsa.1331,164.94317315836673
Hsa.10807,874.1235789094744
Hsa.41208,650.589748333216
Hsa.440,733.1391807051084
Hsa.8131,1012.192185187166
Hsa.1618,844.1659414890921
Hsa.23677,777.7027512000409
Hsa.27958,830.558333642154
Hsa.94,727.9762248004098
Hsa.41338,457.43553874110006
Hsa.25481,924.7740325839306
Hsa.1659,685.8982063043201
Hsa.2145,867.7674674049971
Hsa.39753,888.1708327316117
Hsa.8532,919.4986719006125
Hsa.1712,722.7562912667473
Hsa.8540,904.522449472459
Hsa.2610,743.9359169824321
Hsa.1030,687.4927826292054
Hsa.37041,1004.7939049369855
Hsa.1283,827.9848745733731
Hsa.1467,843.6494853208652
Hsa.2152.1,931.8006793581285
Hsa.809,815.9086606844976
Hsa.1893,1020.1181389107732
Hsa.11885,709.5303874998326
Hsa.51,953.4904241705176
Hsa.3410,802.2127355374337
Hsa.43225,928.8868605987213
Hsa.376,1029.9720023387144
Hsa.432,819.2634534823558
Hsa.37818,1134.5131959228484
Hsa.9872,937.7884685502715
Hsa.18321,895.3291716687922
Hsa.3648,811.4819714532351
Hsa.612.1,673.5263901420716
Hsa.3967,921.3695539245855
Hsa.7048,828.4210739995352
Hsa.14976,948.7673096571477
Hsa.2986.1,984.2399296641745
Hsa.2765,942.2743829741025
Hsa.1412,588.0782458226445
Hsa.393,940.1589043651471
Hsa.2101,885.5775490432471
Hsa.32865,741.8310222720868
Hsa.326,850.8743746493541
Hsa.23565,1092.9415856345931
Hsa.10169,728.2613492646885
Hsa.2609,1026.125241886198
Hsa.3102,706.8877566911234
Hsa.8833,699.0333263298885
Hsa.1047,402.66130199183976
Hsa.1325,502.27914228611445
Hsa.27085,949.7604053254632
Hsa.2324,966.3419867569637
Hsa.14595,245.51591700994643
Hsa.17091,708.8393609342323
Hsa.2547,830.0040327391475
Hsa.904,842.9866660656133
Hsa.2035,943.5694125113754
Hsa.35968,1115.5692295967383
Hsa.313,637.7192634503292
Hsa.1552,613.2461842440279
Hsa.42442,806.2833759021833
Hsa.7348,820.6488168804648
Hsa.1211,597.7847961131846
Hsa.229,925.3530361950689
Hsa.43540,972.695435978892
Hsa.2756,1070.7386256331731
Hsa.1787,775.0513570455342
Hsa.1770,1009.6851944028072
Hsa.3118,976.2054457144892
Hsa.25533,1080.7787431756874
Hsa.36218,994.0713956811423
Hsa.11572,870.6686261286466
Hsa.2448,911.3950191258355
Hsa.1530,949.7990313005016
Hsa.2146,952.9944043265708
Hsa.7705,622.1012164080437
Hsa.2436,911.4042494782332
Hsa.694,782.1204037086326
Hsa.1675,986.6692654232362
Hsa.827,889.1971504487042
Hsa.45210,850.6044005777031
Hsa.37553,768.9087038651838
Hsa.816,766.6214540838204
Hsa.10967,819.3267903414145
Hsa.23608,706.4953417311016
Hsa.1957,921.7993186214377
Hsa.32319,832.9055975418324
Hsa.3867,1124.9569709686073
Hsa.12701,739.017307627828
Hsa.60,863.3838749720842
Hsa.6910,986.9406514086754
Hsa.103.1,861.4298185629284
Hsa.1171,885.8169204927646
Hsa.22461,953.4511275132322
Hsa.23124,789.3109260978412
Hsa.42625,412.8834468979206
Hsa.2530,889.5706300975812
Hsa.1213,873.6585992766383
Hsa.943,970.10892807111
Hsa.24868,1131.5170040208207
Hsa.360,1131.4543721875164
Hsa.974,740.9671262255646
Hsa.10308,829.9541970702207
Hsa.6030,528.0142131739603
Hsa.7203,908.3820790937692
Hsa.442,687.732395923379
Hsa.2962,881.4327479008391
Hsa.40619,748.551646015263
Hsa.1994,930.2569393760181
Hsa.3020,961.604937742186
Hsa.9190,760.1460673233207
Hsa.6438,747.2790437729377
Hsa.11854,237.23811712279127
Hsa.8551,846.7326258546951
Hsa.3269,1027.991194887527
Hsa.16443,760.7645317748829
Hsa.8214,98.58891358630682
Hsa.2183,1089.3153159348437
Hsa.3010,864.9161679155902
Hsa.2997,1059.808379510141
Hsa.27341,1048.736095705682
Hsa.1670.1,261.3376680540861
Hsa.8040,608.0032617149209
Hsa.36649,1028.7665647936897
Hsa.2339,1103.530522803142
Hsa.2922,654.8412194338615
Hsa.8175,913.7464048281743
Hsa.119,744.6928488351148
Hsa.7499,1080.1803499406578
Hsa.22347,1127.9159333974678
Hsa.399,966.7102824752358
Hsa.290,821.9804312998396
Hsa.2956,1002.6615101121697
Hsa.3271,998.4669104051624
Hsa.1383,881.1071248505625
Hsa.19945,376.147382149591
Hsa.13628,468.074113955022
Hsa.1403,866.292827625492
Hsa.2530.1,808.3010184311149
Hsa.2591,916.202421121054
Hsa.44676,903.5252000695282
Hsa.2585,910.1817484948126
Hsa.2553,467.8390596447468
Hsa.1617,498.45979020561884
Hsa.1550,896.7122892889403
Hsa.34428,944.4530253554215
Hsa.41281,1049.8638113331417
Hsa.15101,777.9183753824509
Hsa.37931,1063.1005623766769
Hsa.2748,722.1218591866282
Hsa.14973,770.946966042803
Hsa.2451,930.6136691965321
Hsa.1408,877.283784236753
Hsa.5211,497.39318065094255
Hsa.24867,1066.387966389581
Hsa.36655,989.2654825042596
Hsa.718,858.0471439987119
Hsa.728,842.3211078503741
Hsa.8781,747.3836034723453
Hsa.22242,1131.5740334587515
Hsa.4153,887.6482651875124
Hsa.2774,870.8894369882235
Hsa.746,604.0272935603576
Hsa.35471,347.8982636472923
Hsa.981,641.9987972510869
Hsa.1005,749.1176209179988
Hsa.2549,870.5354706589175
Hsa.1682,451.7415904960848
Hsa.14484,868.0163173760668
Hsa.20609,668.683352969713
Hsa.2053,1106.8984933548036
Hsa.5130,512.3079011130895
Hsa.2772,1068.5917162609899
Hsa.5141,858.6356717142835
Hsa.3165,870.372331541452
Hsa.1280,587.4896326068774
Hsa.2793,936.3743098185897
Hsa.1972,777.8950553388802
Hsa.2847,435.8571013859721
Hsa.617,940.869067882444
Hsa.1479,544.2216354013984
Hsa.421,597.3100369540139
Hsa.31794,1001.2211745198664
Hsa.2862,1044.520186284403
Hsa.25777,1031.3783851005091
Hsa.2178,909.2278247319408
Hsa.1875,556.6440439148986
Hsa.619,869.4765291258265
Hsa.11673,816.1152624142359
Hsa.41187,836.6811398292809
Hsa.22,787.5595427146878
Hsa.401,749.4821504238572
Hsa.42357,643.9625484156625
Hsa.2509,987.1493804678666
Hsa.20609.1,654.1418625041864
Hsa.18787,901.3745548921318
Hsa.15598,562.3034790587966
Hsa.1885,613.0596726608698
Hsa.1517,672.3748877505571
Hsa.43894,451.8867094675699
Hsa.975,625.6225041112298
Hsa.367,857.8498302373952
Hsa.1635,647.9302638679452
Hsa.2483,768.744449684155
Hsa.1705,913.0930732528822
Hsa.37983,1055.2454421228827
Hsa.1422,484.897389598303
Hsa.1701,18.81831093891099
Hsa.7459,714.6062529846181
Hsa.2471,795.0813406934038
Hsa.1509,644.3592836555481
Hsa.40957,1039.6153966411844
Hsa.6484,527.0912474392532
Hsa.8007,228.21768952573368
Hsa.2837,1002.8203640192182
Hsa.9143,992.4453710645502
Hsa.2706,371.2068338401134
Hsa.1460,802.3384934187976
Hsa.7336,818.3793137102543
Hsa.2996,761.6129746839739
Hsa.3016,474.5859047994411
Hsa.902,524.8135217912898
Hsa.2832,829.2833321840031
Hsa.6317,127.00947468991923
Hsa.1154,710.5902885230659
Hsa.10240,646.8096918614685
Hsa.32,834.1008630378271
Hsa.667,806.4300529100668
Hsa.2901,1092.502705143208
Hsa.7,761.2572427960467
Hsa.3026,436.48760013483655
Hsa.17776,362.8635943379038
Hsa.6786,901.5378230144443
Hsa.2410,986.6663193939992
Hsa.7462,778.6319540237979
Hsa.17564,218.1537553078127
Hsa.814,858.847409399433
Hsa.39621,959.1569728202621
Hsa.2614,881.8212434469997
Hsa.1719.1,671.0667282336077
Hsa.41381,805.2188099772558
Hsa.5392,676.0396244681799
Hsa.2340,856.2911448324452
Hsa.2354,687.6533162013487
Hsa.1320,539.3403381095037
Hsa.32345,830.5428600986236
Hsa.41247,364.03742823158126
Hsa.712,763.6985953424344
Hsa.2957,963.2746872094797
Hsa.37293,755.4475478883389
Hsa.16714,108.36681144681627
Hsa.40206,1071.8154488666332
Hsa.16622,419.3241576235486
Hsa.534,791.2791236085659
Hsa.3238,984.6011100093591
Hsa.34431,1011.7417989057524
Hsa.1241,719.6396486190786
Hsa.1062,402.7158983532282
Hsa.3301,887.0652125960252
Hsa.36671,1006.0878245387314
Hsa.341,458.96616126892536
Hsa.2827,950.3515619886858
Hsa.7648,914.1257879483267
Hsa.28895,1058.1931077873685
Hsa.18462,973.3101864018479
Hsa.35496.1,1061.3008448493606
Hsa.1929,1116.688089101086
Hsa.2967,535.908936230927
Hsa.9102,882.0315035919491
Hsa.28468,906.3105329138499
Hsa.36897,802.946191087657
Hsa.36943,900.4362003306163
Hsa.31677,931.9506848230747
Hsa.19843,777.7639015626751
Hsa.2789,704.2878305621925
Hsa.1316,542.0922047277127
Hsa.6317.1,173.50052529626612
Hsa.449,419.0652867144766
Hsa.3764,784.8345300209986
Hsa.19143,584.9225855081277
Hsa.44067,633.2472570575245
Hsa.2275,729.7363781641798
Hsa.1902,441.2092850532527
Hsa.578,842.3373704305874
Hsa.555,776.6563860330529
Hsa.1775,769.5837459209811
Hsa.1620,838.8578540634152
Hsa.10314,641.775458396468
Hsa.14763,897.4155168021372
Hsa.42746,820.0237857792529
Hsa.34510,896.629759242403
Hsa.33338,971.7704367941118
Hsa.27300,754.7898708796812
Hsa.25522,904.7295045435515
Hsa.2678,798.0446885766112
Hsa.663,809.2460618019354
Hsa.212,1038.5981293551074
Hsa.1253,786.9825121305641
Hsa.2904,983.2558979868721
Hsa.1066,794.8699539946598
Hsa.3208,1070.2010745547934
Hsa.3263,772.7974805127213
Hsa.1569,502.30160851234444
Hsa.32535,864.2226764874041
Hsa.23150,955.0148045187921
Hsa.27488,1043.0498768629539
Hsa.2715,255.50871997608377
Hsa.3086,544.7947319501263
Hsa.2867,841.3338876436322
Hsa.31630,671.409377314235
Hsa.2285,1081.3620956856969
Hsa.477,612.8367492578735
Hsa.1477,423.85673475534463
Hsa.3047,1046.4761057654869
Hsa.990,704.3099640253379
Hsa.17210,663.4458750718634
Hsa.27537,656.2052053464622
Hsa.26969,1094.4461578863422
Hsa.1832,269.75885959333476
Hsa.3154.1,928.4122307487769
Hsa.660,682.2898078067457
Hsa.983,868.0223780860481
Hsa.41442,681.8531223500294
Hsa.24183,1065.4590208149773
Hsa.2897,993.2006290408972
Hsa.21859,996.4601510116895
Hsa.486,1008.7122391815515
Hsa.2499,868.3034026163077
Hsa.1939.2,856.8707780867869
Hsa.36528,884.4555773073773
Hsa.18693,916.464191369536
Hsa.481,890.3842188347917
Hsa.9083,503.57578408801777
Hsa.3160,1070.7169035377924
Hsa.43201,864.1111697140526
Hsa.1464,406.4078042698857
Hsa.3072,959.7391773015889
Hsa.612.2,728.9864068293075
Hsa.9711,698.0699985980986
Hsa.2498,1038.8091390399443
Hsa.5514,393.9183382886707
Hsa.1776,452.5334631417701
Hsa.6288,725.4287138004194
Hsa.7431,935.8068639259268
Hsa.14478,840.4970201711494
Hsa.1778,837.5408719627995
Hsa.329,724.845435932261
Hsa.29817,803.6516591103849
Hsa.317,565.8575797348757
Hsa.683,1022.724556139799
Hsa.7700,263.61448157923354
Hsa.3071,959.4695488422924
Hsa.1574,521.6508534517608
Hsa.33867,1066.9178714340424
Hsa.8856,880.7262787568045
Hsa.7741,869.4392030566245
Hsa.2426,662.3302421023072
Hsa.27827,1044.9398251423136
Hsa.5164,735.3550575828468
Hsa.1254,514.1836521355723
Hsa.3813,809.2444807174071
Hsa.56,882.1165482540889
Hsa.3225.1,959.500744150447
Hsa.3182,1052.6580398514532
Hsa.6619,685.7104385733643
Hsa.654,444.6426128678952
Hsa.32.1,838.2718455618
Hsa.3252,848.4705584086178
Hsa.1410,643.1628930619656
Hsa.3127,867.882368140894
Hsa.9641,951.5580546576131
Hsa.2240,1058.0835696346703
Hsa.10522,235.36735639410895
Hsa.25536,564.380780281844
Hsa.2085,979.2758915102693
Hsa.1079,522.2821870443189
Hsa.43226,636.7882377721099
Hsa.12241,287.3764931476648
Hsa.41098,778.659644280551
Hsa.2551,693.7970135566771
Hsa.108,151.84943253518372
Hsa.2330,946.5963621941519
Hsa.1786,664.3637498987144
Hsa.2209,890.4168940665724
Hsa.491,767.1450826666536
Hsa.41152,956.8303163403584
Hsa.28641,906.8187950982755
Hsa.9332,947.358709301422
Hsa.1543,668.305209531735
Hsa.2344,412.52239146112225
Hsa.2561,762.9555886168428
Hsa.26945,400.30102282805643
Hsa.10658,677.7856313211406
Hsa.9574,685.3661890994674
Hsa.1578,1006.8500347891379
Hsa.1444,323.5054248460324
Hsa.32298,898.6071353675491
Hsa.20602,697.5437551449104
Hsa.27481,1026.7252835004285
Hsa.44244,515.9603451703856
Hsa.862,347.0373990086774
Hsa.33967,1077.681243928446
Hsa.36678,944.8473883978086
Hsa.3104,991.7337655522159
Hsa.1655,867.9916068164885
Hsa.2808,885.8808922774928
Hsa.2818,875.057298813764
Hsa.6555,767.7766609396116
Hsa.2125,953.0745131153533
Hsa.5226,685.4401973281199
Hsa.1689,955.9055235372542
Hsa.43431,759.0876231994874
Hsa.1596,978.0278790837656
Hsa.21957,945.6441018486837
Hsa.3110,983.1070130801761
Hsa.25813,477.92747921509056
Hsa.295,855.4863658696163
Hsa.2621,586.063434256996
Hsa.818,486.33763047951805
Hsa.6104,816.013706312087
Hsa.1887,736.1543756866732
Hsa.1045,914.420263677231
Hsa.24368,1102.166014749101
Hsa.2154,999.9600048978695
Hsa.14031,743.8130636349989
Hsa.2998,894.9939990417957
Hsa.789,680.539719141252
Hsa.928,731.676651891628
Hsa.42443,855.2814386943224
Hsa.2959,997.3608883355354
Hsa.907,782.6544982307241
Hsa.9103,198.77457665471204
Hsa.2964,898.2895407132678
Hsa.25762,942.8793136243445
Hsa.44229,883.0788859455606
Hsa.297,688.7736666338009
Hsa.1140,612.2016680542034
Hsa.2343,956.0310167923674
Hsa.2570,928.0817907832319
Hsa.14914,436.4163838906654
Hsa.11582,538.2146369618945
Hsa.9353,799.456888315952
Hsa.32463,841.3572309480849
Hsa.8839,303.5164001813542
Hsa.24582,881.4265136915882
Hsa.2210,741.2948364292082
Hsa.952,880.7863726024659
Hsa.3132,691.9806693743463
Hsa.10105,790.355232132745
Hsa.10437,889.1656345340335
Hsa.2387,1093.3328857536837
Hsa.3715,932.0517023338484
Hsa.944,512.4089920150254
Hsa.2280,831.7660165821993
Hsa.1731,193.42532741962674
Hsa.21195,804.7239257289364
Hsa.1373,125.03342618538326
Hsa.3461,712.7708880593094
Hsa.29940,1023.765325174475
sa.19001,998.6136612490851
Hsa.13072,935.9589365736465
Hsa.2742,1048.902514853628
Hsa.21562,621.5217167267385
Hsa.2486,1022.2809693634913
Hsa.121,666.3649345810827
Hsa.43405,461.96520331847324
Hsa.41231,978.9746934774015
Hsa.716,788.7859811767528
Hsa.3141,982.4683497035122
Hsa.2391,816.0457821310869
Hsa.11240,642.9259106634815
Hsa.21939,1003.5525530687964
Hsa.28390,1031.6396062184572
Hsa.1356,786.3514866129536
Hsa.1380,773.8851265962938
Hsa.15776,660.2678053515367
Hsa.28939,544.2573915872923
Hsa.2928,758.2500651869814
Hsa.3093,810.1390247170863
Hsa.1788,863.9619783692237
Hsa.1315,587.5912130734304
Hsa.542,830.0869470246142
Hsa.42317,845.2097428130411
Hsa.1557,973.2061096472515
Hsa.32411,889.5900615106091
Hsa.21933,1051.0213861864722
Hsa.1090,810.9828874179361
Hsa.11232,363.327535586661
Hsa.3248,889.8763488693461
Hsa.45449,809.3970762698302
Hsa.8164,944.623746906254
Hsa.306,1052.7835334008985
Hsa.9246,689.369400047425
Hsa.43304,880.565197776651
Hsa.2091,878.9579750829771
Hsa.1691,670.9124825176664
Hsa.2300,966.3352456299131
Hsa.1662,878.7710626344984
Hsa.7781,916.2009523495955
Hsa.492,858.838013283709
Hsa.1877,882.6109303044149
Hsa.1774,83.62127368752736
Hsa.2312,665.422940071722
Hsa.127,800.4246310198772
Hsa.485,971.078407145143
Hsa.2115,1031.6192255793853
Hsa.33144,829.188364161023
Hsa.1728,631.9780778608811
Hsa.23442,746.4309378945063
Hsa.9994,503.48938914686426
Hsa.3893,886.7230122107529
Hsa.985,748.012422247853
Hsa.2537,975.4746956437239
Hsa.21104,910.4217988296772
Hsa.34881,1084.6728380609104
Hsa.2968,1017.4872499399052
Hsa.6372,886.7213911980681
Hsa.17426,860.0256561279097
Hsa.18790,742.2484221304661
Hsa.1274,776.9890367724961
Hsa.20883,995.3658919067336
Hsa.12879,535.631528636226
Hsa.1917,1026.4131366744543
Hsa.1122,813.9478204373602
Hsa.18589,563.770717221267
Hsa.3337,835.4463331219342
Hsa.3061,840.6046162466533
Hsa.1028,902.0256742706385
Hsa.16092,303.2968777154056
Hsa.10664,797.6900488326352
Hsa.2097,479.1686019254627
Hsa.345,246.25147534173797
Hsa.9744,721.287375351903
Hsa.27560,468.1478653385868
Hsa.2192,946.2301816147827
Hsa.145,491.5806015500734
Hsa.41159,908.7744727131759
Hsa.12465,590.2167616312507
Hsa.1402,711.9645413351388
Hsa.33268,41.26364046881731
Hsa.2670,982.2229956450138
Hsa.1163,739.349154056421
Hsa.27808,987.3713019346674
Hsa.662,774.7071951120228
Hsa.1240,584.5224448276764
Hsa.20376,899.8917638626087
Hsa.3230,916.8880354996585
Hsa.305.1,1024.4695336774166
Hsa.12442,347.29820815404065
Hsa.743,907.8031553878593
Hsa.30310,226.35367531571137
Hsa.2692,1080.7067397882347
Hsa.40211,737.2607287570061
Hsa.25371,942.8314630525161
Hsa.45446,660.9964146629433
Hsa.34776,1026.3837102868406
Hsa.2458,805.1278875061199
Hsa.1281,970.9704403803685
Hsa.15734,539.0432211200276
Hsa.44350,540.3830665342321
Hsa.2926,913.9400395714531
Hsa.1592,842.4804307760044
Hsa.687,662.2112188447775
Hsa.1454,77.58858237255171
Hsa.41346,711.2893414338033
Hsa.35652.1,498.77452088077854
Hsa.627,41.63852967717737
Hsa.1579,534.8084153358216
Hsa.10908,782.038180341546
Hsa.14069,419.04060976495913
Hsa.3083,706.1104392586586
Hsa.192,973.6010541232725
Hsa.9295,809.703461411719
Hsa.4296,889.985753621486
Hsa.2821,797.0344709867101
Hsa.1380.1,774.9923954818111
Hsa.335,876.6505147637022
Hsa.1223,623.1476544995215
Hsa.6416,522.0100432076256
Hsa.9671,943.4368536681552
Hsa.2168,653.5172765065086
Hsa.41368,830.6000129300776
Hsa.18469,591.2937047852562
Hsa.3933,877.8680750988555
Hsa.37654,1081.3232792739761
Hsa.2206,949.5488874733556
Hsa.39777,855.8842404512359
Hsa.2347,949.4042824656717
Hsa.2528,981.4229123803441
Hsa.39731,958.587122829388
Hsa.38171,553.3747926752985
Hsa.26979,983.7395945729763
Hsa.3280,939.4979168896245
Hsa.3316,944.5047351163238
Hsa.8576,825.5383493024931
Hsa.23805,1044.7078863280074
Hsa.37715,591.4085171804974
Hsa.43862,435.8174471252183
Hsa.31179,893.3941984047425
Hsa.358,1068.6660990523565
Hsa.6904,676.7470784657826
Hsa.41002,913.1515164711526
Hsa.36697,958.7887164087012
Hsa.37811,887.2840391085207
Hsa.37147,884.4928191310828
Hsa.2683,824.5463339466888
Hsa.1539,964.2905178855088
Hsa.2467,975.9799920839561
Hsa.21736,873.2447832672693
Hsa.2407,510.76054842269514
Hsa.11632,808.7746300392379
Hsa.2517,1034.5788672232836
Hsa.8085,951.6768601366533
Hsa.1308,329.2452132652273
Hsa.176,429.2648821105936
Hsa.26971,1098.6235585446484
Hsa.36025,962.3383517884887
Hsa.34395,1020.5863602100651
Hsa.2687,962.8071912537614
Hsa.960,738.8006505388415
Hsa.1468,438.42264770643874
Hsa.4286,737.1400475133987
Hsa.2688,839.8701333572351
Hsa.32745,995.9140118844716
Hsa.12260,525.2716568494899
Hsa.2645,658.5320144424908
Hsa.18833,711.6239948654222
Hsa.584,786.8499502635309
Hsa.2749,966.9770090802463
Hsa.25294,928.8628857361364
Hsa.42382,864.1473336423594
Hsa.8121,182.45835732058856
Hsa.14154,643.5679416246699
Hsa.2945,661.3016735759113
Hsa.1398,1008.878547898207
Hsa.2012,812.0664506959921
Hsa.43284,387.65139698514025
Hsa.67,730.1919835309599
Hsa.14733,831.4801362496402
