,weighted_degree
Hsa.14453,675.2497979527128
Hsa.35518,835.9807857969816
Hsa.42204,788.0097047369203
Hsa.2700,991.9521271558102
Hsa.1724,855.11487849573
Hsa.9153,880.2991903432128
Hsa.2238,867.0413718691319
Hsa.1219,844.8113769315894
Hsa.41169,1007.3036681727915
Hsa.3154,1025.6486183157215
Hsa.11932,731.8801311337143
Hsa.44397,1015.9988368806935
Hsa.9025,1017.9887353593563
Hsa.829,824.1603938001002
Hsa.45192,938.1038238165906
Hsa.140,99.18499358168523
Hsa.3065,608.6790955744509
Hsa.3138,1097.9878736883877
Hsa.2978,1062.424573182011
Hsa.26528,1043.1872269154785
Hsa.1840,726.0339798311886
Hsa.1414.1,812.5332190293854
Hsa.21379,1070.69450029529
Hsa.38203,1099.1374942897164
Hsa.946,982.8993638815597
Hsa.45754,1104.1066455738492
Hsa.26719.1,1065.0002259723178
Hsa.3212,1059.6998986717156
Hsa.14884,1087.7911278995575
Hsa.2747,766.0135107636603
Hsa.895,896.464253549044
Hsa.5532,833.7932394413875
Hsa.2654,981.1841458164147
Hsa.13023,994.780619338564
Hsa.36952,355.13548286160557
Hsa.1375,1018.1008993546911
Hsa.8983,1092.9699551063743
Hsa.1294,845.7513019579922
Hsa.16505,863.3970594205919
Hsa.20324,1083.439940439142
Hsa.2047,1021.6161659864955
Hsa.1015,994.4313951465041
Hsa.17595,653.8922396213782
Hsa.14885,598.3644732586363
Hsa.2089,1052.1251196099563
Hsa.1676,798.6870486367563
Hsa.44036,1018.1878931941455
Hsa.1317,505.05377893714405
Hsa.561.2,860.818283989715
Hsa.742,824.9976340581655
Hsa.8096,970.9894360834564
Hsa.1642,696.9767080321374
Hsa.1664,901.0186319459752
Hsa.28146,1052.4364703300002
Hsa.12102,692.6852820321719
Hsa.3068,623.277552448993
Hsa.2725,1090.6413928150014
Hsa.1089,769.188875425881
Hsa.2409,837.158282406306
Hsa.7165,482.88351705645204
Hsa.1419,577.8340614994893
Hsa.364,803.2304243030754
Hsa.116,976.8807766371392
Hsa.249,722.3943386129099
Hsa.502,1010.5976521142835
Hsa.11850,622.4264746570703
Hsa.1610,617.3339775573896
Hsa.1309,751.9706795598352
Hsa.2565,671.5241429189028
Hsa.1598,530.7813908006079
Hsa.35955,607.2979052431018
Hsa.2348,1045.4051018524244
Hsa.642,795.1398077723543
Hsa.57,948.716849697728
Hsa.24829,786.5126311224607
Hsa.4919,959.1857198055945
Hsa.3278,1064.168731030868
Hsa.1177,764.5081944250645
Hsa.2120,869.3289359019202
Hsa.1798,991.8662507171069
Hsa.471,567.4570526066273
Hsa.27648,1059.6721909875112
Hsa.3041,824.3292758748227
Hsa.1507,701.9600316554802
Hsa.25142,903.1856114378129
Hsa.37021,948.5157437625028
Hsa.21847,896.0816093184255
Hsa.10706,601.3244932518054
Hsa.2881,1120.5245846359144
Hsa.959,1081.4819466686288
Hsa.3876,963.4526291875122
Hsa.3148,775.4047055552489
Hsa.11675,632.776376417858
Hsa.2975,1111.9967774052807
Hsa.2475,665.9145824672231
Hsa.9816,745.1056951724261
Hsa.6617,970.6965921048746
Hsa.36683,1079.7872708800828
Hsa.9271,827.3017728892465
Hsa.8194,691.0979822515642
Hsa.2586,597.481439266759
Hsa.3331,762.7967676503838
Hsa.7554,936.9820171269162
Hsa.1616,875.2280595500787
Hsa.26698,1099.8454941859018
Hsa.7319,1084.4210138794722
Hsa.35804,1147.1964529544491
Hsa.11839,514.1270101072375
Hsa.8232,912.7834675315733
Hsa.28540,1146.6436325638201
Hsa.5756,877.9967557443281
Hsa.166,747.0714344238067
Hsa.2359,608.726056450144
Hsa.25867.1,945.9834891369991
Hsa.2255,1077.5174932269144
Hsa.2060,846.5863159146476
Hsa.37541,955.2445026704797
Hsa.447,342.37534628234266
Hsa.688,894.7834211536369
Hsa.3115,1011.3117272999036
Hsa.428,869.6938702492761
Hsa.20976,810.2038744896423
Hsa.8837,845.2944342775511
Hsa.4756,901.6704529623954
Hsa.1260,727.626557627182
Hsa.1127,127.4017749191952
Hsa.2316,906.7360441349355
Hsa.1192,1038.2925579606513
Hsa.1522.1,892.3164429751483
Hsa.1073,706.6892047011262
Hsa.3348,619.0893769297749
Hsa.9218,889.3011984299646
Hsa.3048,867.670230773733
Hsa.2841.1,860.52432032593
Hsa.1089.1,747.9139836442841
Hsa.34968,863.9730253915228
Hsa.22909,1114.3736372639896
Hsa.41123,736.9869719974092
Hsa.1138.1,981.3645652728997
Hsa.1205,516.9525794877256
Hsa.24373,1096.410511545762
Hsa.25748,881.8401268672693
Hsa.45732,840.1374580625065
Hsa.1288,449.3903223684962
Hsa.84,879.5678679037736
Hsa.33277,842.2368050406467
Hsa.2386,1026.6968982514584
Hsa.146,418.0725887840653
Hsa.11628,905.9434784780684
Hsa.275,1009.9015875044608
Hsa.33368,953.2913778908861
Hsa.4937,780.925056484539
Hsa.1470,723.1166133251583
Hsa.7646,853.7816722261856
Hsa.1453,792.6741063506634
Hsa.1855,896.1511261482669
Hsa.7802,878.5895797020867
Hsa.1802,927.9450999522157
Hsa.2619,1086.8923894035522
Hsa.16742.1,828.3428135397205
Hsa.1161,975.5230958840905
Hsa.31801,600.0680329715503
Hsa.3215,539.2413168643253
Hsa.3198,1015.9675445750707
Hsa.1359,889.9018406142534
Hsa.114,927.7734350211518
Hsa.2274,941.887329726121
Hsa.44595,778.8417287713618
Hsa.2092,921.516106670817
Hsa.2157,904.4219898190024
Hsa.925,837.073332197188
Hsa.24290,786.8413338126855
Hsa.26628,989.9894652436151
Hsa.23249,589.6967905529381
Hsa.41495,901.2621012622662
Hsa.2986,1021.3124429406435
Hsa.717,963.0074459340049
Hsa.179,978.3586252642748
Hsa.27930,1034.2143846112167
Hsa.549,503.8130524314009
Hsa.1714,965.9720280964885
Hsa.13522,874.8234867563124
Hsa.1554,834.1820423297988
Hsa.602,867.3085994556933
Hsa.1588,784.4764562559876
Hsa.2051,871.7440788019534
Hsa.2805,1084.3386589422507
Hsa.262,672.3509910651987
Hsa.28840,978.7624491186496
Hsa.168.1,227.9385577180203
Hsa.13610,812.4837099455573
Hsa.23366,999.2811288710187
Hsa.2066,1129.7567902096303
Hsa.1973,909.5388394257179
Hsa.41314,903.9474984350561
Hsa.579,228.71269817950656
Hsa.9856,985.9042175900656
Hsa.462,773.8642965586802
Hsa.10224,853.2327390319166
Hsa.14,656.7604756638358
Hsa.2503,1045.871919351483
Hsa.1088,793.6807908453065
Hsa.1855.1,799.4219304639022
Hsa.37192,1066.8104828845555
Hsa.490,725.873852185436
Hsa.1147,570.7544412295273
Hsa.1347,508.96848746540195
Hsa.32358,583.9232465377705
Hsa.24153,502.76208664871496
Hsa.28800,1063.4337475119944
Hsa.40063,965.6028065203808
Hsa.26837,765.5453292728355
Hsa.7784,842.0887425861824
Hsa.1043,895.6274981071176
Hsa.3969,233.59311722946546
Hsa.36599,982.7418879435838
Hsa.40009,1123.2840626670645
Hsa.3203,995.3593569377101
Hsa.33671,996.605667007146
Hsa.2152,1018.22688953789
Hsa.1866,344.4599801979131
Hsa.2974,1045.6035450755494
Hsa.1580,937.3279843298386
Hsa.13535,865.5575895138905
Hsa.1212,180.0827607256235
Hsa.37075,1005.5490119560644
Hsa.123,820.7807796114977
Hsa.1672,902.8943088238951
Hsa.1860,540.2573070379826
Hsa.8301,934.8098093440086
Hsa.3888,943.080544758557
Hsa.24877,524.4038627782071
Hsa.16501,837.745081425483
Hsa.3166,1055.1595005260008
Hsa.2558,1085.4135328640662
Hsa.6546,659.4114616870646
Hsa.1651,959.6092479102432
Hsa.2777,1099.8672603759187
Hsa.2868,1001.9136841277847
Hsa.1331,230.42996704646026
Hsa.10807,938.1414532423337
Hsa.41208,746.847543887656
Hsa.440,796.8592416829975
Hsa.8131,1049.6055076290572
Hsa.1618,915.8481600014006
Hsa.23677,847.081430114269
Hsa.27958,914.0499243047475
Hsa.94,761.6652899003424
Hsa.41338,552.1936461604838
Hsa.25481,992.0034767382934
Hsa.1659,751.6450161610538
Hsa.2145,933.4881106699831
Hsa.39753,950.0909378322172
Hsa.8532,976.5377145711506
Hsa.1712,792.8090651326285
Hsa.8540,968.6311189995151
Hsa.2610,827.1870553629263
Hsa.1030,765.7214348535535
Hsa.37041,1031.0591014875722
Hsa.1283,886.531248339497
Hsa.1467,938.1344462706251
Hsa.2152.1,993.7776409054386
Hsa.809,866.1776268914508
Hsa.1893,1046.4526753916912
Hsa.11885,802.2539303458603
Hsa.51,1026.0429053517755
Hsa.3410,875.0436195727344
Hsa.43225,989.5039344108447
Hsa.376,1054.4968035113443
Hsa.432,903.4095768743782
Hsa.37818,1147.3807514525322
Hsa.9872,1000.5897544071711
Hsa.18321,938.6840413382181
Hsa.3648,868.9331900254243
Hsa.612.1,778.7009554970891
Hsa.3967,1007.4908362339216
Hsa.7048,884.1037968173495
Hsa.14976,990.6793193174426
Hsa.2986.1,1028.8352089781101
Hsa.2765,986.1227984495509
Hsa.1412,766.0744738972172
Hsa.393,1004.5830313553647
Hsa.2101,917.0957241485023
Hsa.32865,787.3816255916905
Hsa.326,897.8412949526164
Hsa.23565,1112.0739524262412
Hsa.10169,810.8397800410334
Hsa.2609,1061.2841124333202
Hsa.3102,807.9636716849888
Hsa.8833,757.3173630089018
Hsa.1047,541.7264052623193
Hsa.1325,645.1530979660083
Hsa.27085,1011.7608016235927
Hsa.2324,992.2662435748331
Hsa.14595,285.3677925386989
Hsa.17091,799.7079879273965
Hsa.2547,875.3525911193284
Hsa.904,905.6111089348514
Hsa.2035,1006.5682829732057
Hsa.35968,1144.224484762069
Hsa.313,696.6788437593443
Hsa.1552,690.5623878311003
Hsa.42442,879.2269828015804
Hsa.7348,899.2906640817622
Hsa.1211,680.6528145746555
Hsa.229,965.8874195284741
Hsa.43540,1015.2246674986328
Hsa.2756,1100.0407089051535
Hsa.1787,878.8764564767685
Hsa.1770,1041.9417678271284
Hsa.3118,1011.9365309326986
Hsa.25533,1106.9238865826048
Hsa.36218,1032.1612272039104
Hsa.11572,907.8365198113333
Hsa.2448,949.5076607091443
Hsa.1530,984.8161573008413
Hsa.2146,987.1423519915954
Hsa.7705,654.3262395222428
Hsa.2436,966.447649541514
Hsa.694,831.0763371098788
Hsa.1675,1041.6373700767501
Hsa.827,967.9664807734445
Hsa.45210,898.7305204577491
Hsa.37553,803.0582107111665
Hsa.816,826.2050034680641
Hsa.10967,893.0526565663409
Hsa.23608,769.3802292440917
Hsa.1957,1008.6011611943502
Hsa.32319,901.011889464494
Hsa.3867,1148.3225306936245
Hsa.12701,815.8739495329261
Hsa.60,924.4841117935723
Hsa.6910,1059.3825828612557
Hsa.103.1,913.9565554629837
Hsa.1171,921.875324664729
Hsa.22461,989.9646001968609
Hsa.23124,846.9202417430082
Hsa.42625,498.51168251544254
Hsa.2530,927.4680004068246
Hsa.1213,926.3635995060627
Hsa.943,998.2333200829125
Hsa.24868,1145.283481242754
Hsa.360,1155.3373348519192
Hsa.974,824.5661877814947
Hsa.10308,892.2746593428042
Hsa.6030,653.5660602792015
Hsa.7203,960.1244975692973
Hsa.442,768.750334582107
Hsa.2962,975.3095756302772
Hsa.40619,793.553397198313
Hsa.1994,950.5154899163703
Hsa.3020,1002.3605991625275
Hsa.9190,812.282034662365
Hsa.6438,798.2384661286615
Hsa.11854,373.71287916782876
Hsa.8551,903.223269804058
Hsa.3269,1069.7371328404115
Hsa.16443,867.7909161089374
Hsa.8214,277.4785051827275
Hsa.2183,1109.537846595167
Hsa.3010,933.7022118829258
Hsa.2997,1089.8954967056761
Hsa.27341,1075.4926110797555
Hsa.1670.1,342.49089748750276
Hsa.8040,667.3885102151529
Hsa.36649,1065.411964621322
Hsa.2339,1119.7267150932983
Hsa.2922,736.5892126566241
Hsa.8175,960.9958706695159
Hsa.119,803.0586696607955
Hsa.7499,1105.3403280714147
Hsa.22347,1148.328195281153
Hsa.399,1026.9264351049262
Hsa.290,951.2989606931584
Hsa.2956,1046.4531752572132
Hsa.3271,1026.153464615513
Hsa.1383,945.9254641813595
Hsa.19945,482.4065136206618
Hsa.13628,617.682395326755
Hsa.1403,931.2656708186246
Hsa.2530.1,867.1070675776816
Hsa.2591,966.6203504979237
Hsa.44676,939.4463276268949
Hsa.2585,960.8784993169338
Hsa.2553,554.680446258043
Hsa.1617,598.0519546175616
Hsa.1550,950.033219873149
Hsa.34428,982.8655414349865
Hsa.41281,1076.4226370863366
Hsa.15101,848.8577143086261
Hsa.37931,1102.7893937490273
Hsa.2748,785.5075765600584
Hsa.14973,876.2859837317659
Hsa.2451,965.8275077904394
Hsa.1408,906.2628019392247
Hsa.5211,573.1510045904544
Hsa.24867,1092.8800541523137
Hsa.36655,1034.3470984403834
Hsa.718,921.5334966409702
Hsa.728,888.0172329168041
Hsa.8781,832.2298456364373
Hsa.22242,1149.6481899461596
Hsa.4153,952.1299580158376
Hsa.2774,912.9873250643326
Hsa.746,728.3146928869968
Hsa.35471,681.3887875853579
Hsa.981,726.5396173382703
Hsa.1005,838.4648597078822
Hsa.2549,945.7508220345953
Hsa.1682,512.6214813135696
Hsa.14484,964.6609733021207
Hsa.20609,781.3262921513743
Hsa.2053,1126.1424689472587
Hsa.5130,570.0744258057063
Hsa.2772,1088.0252542358576
Hsa.5141,915.8418582898912
Hsa.3165,923.6309259174345
Hsa.1280,675.993524238184
Hsa.2793,977.4109807352555
Hsa.1972,847.5605857586237
Hsa.2847,547.7356913176592
Hsa.617,983.9916491166132
Hsa.1479,644.7799608640512
Hsa.421,643.4764246292897
Hsa.31794,1040.585794093936
Hsa.2862,1081.3831959955207
Hsa.25777,1056.8875265275337
Hsa.2178,979.7578731157478
Hsa.1875,643.7528324902502
Hsa.619,928.5366526483338
Hsa.11673,869.1787472866488
Hsa.41187,918.5018928999565
Hsa.22,870.7306441551228
Hsa.401,892.7079103616093
Hsa.42357,722.768753265456
Hsa.2509,1030.811993592423
Hsa.20609.1,761.6662480137852
Hsa.18787,956.2013100834909
Hsa.15598,647.3341992432679
Hsa.1885,697.003132665068
Hsa.1517,747.8228208677341
Hsa.43894,588.8125777722149
Hsa.975,702.384196697756
Hsa.367,940.5797051782679
Hsa.1635,769.6601771130237
Hsa.2483,827.6278567474528
Hsa.1705,999.8510710534334
Hsa.37983,1078.603739594781
Hsa.1422,645.7498266869011
Hsa.1701,189.83361061706003
Hsa.7459,853.3096409920234
Hsa.2471,828.4301624359138
Hsa.1509,734.1205163496878
Hsa.40957,1067.6022754025657
Hsa.6484,657.7289906640149
Hsa.8007,412.0110051450132
Hsa.2837,1029.8125571754558
Hsa.9143,1018.945313549885
Hsa.2706,488.675288740814
Hsa.1460,856.3289856619663
Hsa.7336,876.3444216385794
Hsa.2996,819.5628027959159
Hsa.3016,537.0627173214212
Hsa.902,601.7748281614411
Hsa.2832,874.5251438036894
Hsa.6317,179.94860386978203
Hsa.1154,796.3816174749263
Hsa.10240,783.5006191284258
Hsa.32,883.9782647752115
Hsa.667,872.5770413148753
Hsa.2901,1111.2070951446399
Hsa.7,814.1483115801892
Hsa.3026,497.54892964603675
Hsa.17776,460.60230797093163
Hsa.6786,974.7623358178565
Hsa.2410,1021.1624340060125
Hsa.7462,818.2712002555578
Hsa.17564,423.1574304488377
Hsa.814,915.7995866465043
Hsa.39621,999.5034621965533
Hsa.2614,926.1781017236959
Hsa.1719.1,726.3511609491262
Hsa.41381,871.0052746591865
Hsa.5392,737.4191731917617
Hsa.2340,925.3978912139146
Hsa.2354,783.051193729245
Hsa.1320,677.8914469484591
Hsa.32345,881.9208594905135
Hsa.41247,474.53297654310967
Hsa.712,847.1776660553154
Hsa.2957,994.6796788428194
Hsa.37293,827.8840896815927
Hsa.16714,570.1731864729628
Hsa.40206,1104.7121039071392
Hsa.16622,509.51331002092644
Hsa.534,859.7592443719208
Hsa.3238,1034.789800901732
Hsa.34431,1069.1484111546454
Hsa.1241,852.157401414999
Hsa.1062,523.034782191278
Hsa.3301,933.6256042881357
Hsa.36671,1048.5202515693786
Hsa.341,542.1590190262118
Hsa.2827,979.0863761593495
Hsa.7648,951.014159140365
Hsa.28895,1088.8106122471609
Hsa.18462,1016.5560668740163
Hsa.35496.1,1080.6026577010496
Hsa.1929,1129.1979376671406
Hsa.2967,621.0772498898243
Hsa.9102,937.5479523509999
Hsa.28468,970.9744112854611
Hsa.36897,882.438588006906
Hsa.36943,980.8441130353535
Hsa.31677,1001.231552549472
Hsa.19843,835.480872760793
Hsa.2789,851.2076584666391
Hsa.1316,628.9071285307037
Hsa.6317.1,232.67115469133162
Hsa.449,466.20064140442884
Hsa.3764,837.0432930516168
Hsa.19143,675.6213606663392
Hsa.44067,710.2401838981876
Hsa.2275,803.0559151287182
Hsa.1902,489.78655423204316
Hsa.578,879.1186278609466
Hsa.555,864.3344707650281
Hsa.1775,887.794351197077
Hsa.1620,941.933925560586
Hsa.10314,735.1972930686245
Hsa.14763,953.0960335772804
Hsa.42746,872.2896401813905
Hsa.34510,971.4025778497054
Hsa.33338,1046.9346685781911
Hsa.27300,861.767889810831
Hsa.25522,956.0925884348417
Hsa.2678,875.5990440458695
Hsa.663,896.2529212187476
Hsa.212,1071.6370914651252
Hsa.1253,855.6284846663807
Hsa.2904,1025.860597179482
Hsa.1066,879.7091134097748
Hsa.3208,1094.375539610883
Hsa.3263,829.6808228549503
Hsa.1569,666.3373581626391
Hsa.32535,931.6759065589382
Hsa.23150,1012.4434872784517
Hsa.27488,1066.5869482651972
Hsa.2715,355.82214455286294
Hsa.3086,608.2488691321474
Hsa.2867,893.438189248321
Hsa.31630,757.2641711402131
Hsa.2285,1102.4070037549002
Hsa.477,685.2418699282592
Hsa.1477,547.0216695329407
Hsa.3047,1078.593966647617
Hsa.990,741.3182767510203
Hsa.17210,790.3834933089349
Hsa.27537,757.8931056447308
Hsa.26969,1106.5674039202086
Hsa.1832,339.39727132886446
Hsa.3154.1,982.7177447562314
Hsa.660,736.8681731401668
Hsa.983,927.070217821282
Hsa.41442,741.2791900441604
Hsa.24183,1096.5822336929448
Hsa.2897,1051.945911508486
Hsa.21859,1032.8953771927236
Hsa.486,1042.026717186647
Hsa.2499,912.2632580641275
Hsa.1939.2,924.258935829892
Hsa.36528,958.9200599384817
Hsa.18693,943.1756053656101
Hsa.481,928.6772240789975
Hsa.9083,670.3284968988593
Hsa.3160,1109.9807270213705
Hsa.43201,932.6757257899004
Hsa.1464,595.1659887130146
Hsa.3072,986.1561895914558
Hsa.612.2,795.6587837093526
Hsa.9711,763.0347286551947
Hsa.2498,1072.4089545716106
Hsa.5514,495.73130176440435
Hsa.1776,599.140752331026
Hsa.6288,780.0611520835089
Hsa.7431,1001.4909744398125
Hsa.14478,932.3120511064808
Hsa.1778,890.0773970395637
Hsa.329,791.3903803184862
Hsa.29817,881.3279151286677
Hsa.317,751.960432708817
Hsa.683,1067.3022626347401
Hsa.7700,414.8641867098829
Hsa.3071,1024.7495034263059
Hsa.1574,636.9965775210925
Hsa.33867,1091.821059958829
Hsa.8856,923.8777307928681
Hsa.7741,923.4824076550395
Hsa.2426,753.7227144197719
Hsa.27827,1088.3726772643495
Hsa.5164,798.9039545641655
Hsa.1254,628.7171892747514
Hsa.3813,859.2685890813303
Hsa.56,906.7333253335188
Hsa.3225.1,1007.0569719550489
Hsa.3182,1073.841316812324
Hsa.6619,772.9997733702705
Hsa.654,512.4162918424762
Hsa.32.1,879.3022327714334
Hsa.3252,918.1684437366551
Hsa.1410,743.3947179298592
Hsa.3127,892.9696893341554
Hsa.9641,1003.0265757207064
Hsa.2240,1076.7224892106706
Hsa.10522,295.76152746469137
Hsa.25536,657.8886977820742
Hsa.2085,1046.5621371713069
Hsa.1079,642.0420476498705
Hsa.43226,697.7575106794369
Hsa.12241,561.2387347680652
Hsa.41098,860.2731305018175
Hsa.2551,770.379403242007
Hsa.108,229.73532543426833
Hsa.2330,971.664580146545
Hsa.1786,753.0185903639122
Hsa.2209,940.4359844087631
Hsa.491,832.0958463473274
Hsa.41152,980.6410222337427
Hsa.28641,999.9520360305105
Hsa.9332,984.2567716411684
Hsa.1543,740.6594821812912
Hsa.2344,489.53694112417924
Hsa.2561,843.9525946904374
Hsa.26945,461.00712131703034
Hsa.10658,809.2031783205636
Hsa.9574,725.2997479130557
Hsa.1578,1043.2671359769236
Hsa.1444,452.8233837374049
Hsa.32298,957.4842615927101
Hsa.20602,828.926387114765
Hsa.27481,1055.8692127713923
Hsa.44244,700.7245545246948
Hsa.862,653.1540229875167
Hsa.33967,1129.2745074291786
Hsa.36678,982.6513022069659
Hsa.3104,1037.3786683165326
Hsa.1655,930.5906898819158
Hsa.2808,996.270392083103
Hsa.2818,942.509125877659
Hsa.6555,831.0388064346096
Hsa.2125,990.5501561382913
Hsa.5226,737.6477398790398
Hsa.1689,994.5505823429141
Hsa.43431,836.3208459585653
Hsa.1596,1020.1803096593896
Hsa.21957,1004.8579860012064
Hsa.3110,1017.5560076032859
Hsa.25813,565.4036410108274
Hsa.295,899.8088560145948
Hsa.2621,715.6686691954518
Hsa.818,594.8116664523288
Hsa.6104,867.9416660220018
Hsa.1887,829.4115140012633
Hsa.1045,953.054735533854
Hsa.24368,1120.510802161859
Hsa.2154,1029.7554915117908
Hsa.14031,800.2080014470544
Hsa.2998,981.9503133783893
Hsa.789,729.9940642237419
Hsa.928,800.4657456151214
Hsa.42443,903.1524173181376
Hsa.2959,1031.3214338298976
Hsa.907,850.5489623138865
Hsa.9103,387.86611767587516
Hsa.2964,967.8066819561494
Hsa.25762,985.2463726464142
Hsa.44229,936.0026616126337
Hsa.297,752.555988255945
Hsa.1140,722.9739777103365
Hsa.2343,999.835004550655
Hsa.2570,966.2874185496147
Hsa.14914,531.7082701302928
Hsa.11582,634.5828916503538
Hsa.9353,881.193359728145
Hsa.32463,887.3764645818558
Hsa.8839,419.47139369341573
Hsa.24582,916.1433007468137
Hsa.2210,787.5988331943764
Hsa.952,959.3845267936935
Hsa.3132,815.4099799262794
Hsa.10105,853.0658778616498
Hsa.10437,999.33698352871
Hsa.2387,1111.8320296982074
Hsa.3715,968.3028210531676
Hsa.944,622.7406948739739
Hsa.2280,906.5985268070821
Hsa.1731,338.2017971528379
Hsa.21195,851.9070715900463
Hsa.1373,256.00365371384504
Hsa.3461,837.1798352622201
Hsa.29940,1082.6096996632511
sa.19001,1014.9241938072361
Hsa.13072,999.3392980276384
Hsa.2742,1076.1134938555738
Hsa.21562,690.1974788782309
Hsa.2486,1054.3034530488462
Hsa.121,756.587089210554
Hsa.43405,570.0933847997361
Hsa.41231,1019.9509574100563
Hsa.716,842.3544159527098
Hsa.3141,1022.138174512044
Hsa.2391,869.5039542445003
Hsa.11240,798.6271700516658
Hsa.21939,1029.7680576610621
Hsa.28390,1073.3412104088954
Hsa.1356,841.8694714598294
Hsa.1380,846.473547461697
Hsa.15776,731.0363151301476
Hsa.28939,675.7525715971422
Hsa.2928,811.8346707283632
Hsa.3093,887.4677360268956
Hsa.1788,919.7287529905412
Hsa.1315,669.0450640030293
Hsa.542,876.3731689506802
Hsa.42317,899.5166284447606
Hsa.1557,1026.4379958092147
Hsa.32411,960.1143656492065
Hsa.21933,1075.6715942911524
Hsa.1090,872.3801106666663
Hsa.11232,469.1289313414719
Hsa.3248,968.3125087282532
Hsa.45449,879.6815730166139
Hsa.8164,995.2033779054814
Hsa.306,1094.10572533705
Hsa.9246,763.3369146299598
Hsa.43304,944.2781307514992
Hsa.2091,905.509783310874
Hsa.1691,775.4776330687324
Hsa.2300,1002.1540663966417
Hsa.1662,946.288782415654
Hsa.7781,971.6468509372105
Hsa.492,924.465032918273
Hsa.1877,942.9310755193388
Hsa.1774,158.53600652303044
Hsa.2312,727.9991565998616
Hsa.127,854.9963823353951
Hsa.485,1032.7494870960124
Hsa.2115,1074.969847063757
Hsa.33144,919.9339290628701
Hsa.1728,757.0069467171802
Hsa.23442,870.6279220958085
Hsa.9994,639.7759254659403
Hsa.3893,956.0563870300438
Hsa.985,796.6061532799349
Hsa.2537,1017.6873306928314
Hsa.21104,972.0867195151418
Hsa.34881,1099.3331454215117
Hsa.2968,1062.0537181592701
Hsa.6372,930.7960318140085
Hsa.17426,936.7335454503446
Hsa.18790,821.3935325147285
Hsa.1274,842.6717959206601
Hsa.20883,1026.1481853274463
Hsa.12879,599.2751756103968
Hsa.1917,1054.382426122621
Hsa.1122,892.2377075725625
Hsa.18589,636.9135196667029
Hsa.3337,921.4235026748173
Hsa.3061,916.592807607585
Hsa.1028,955.8668342690946
Hsa.16092,425.8213902798969
Hsa.10664,856.9944722987997
Hsa.2097,551.6319854835785
Hsa.345,624.8983622508862
Hsa.9744,797.2091084184008
Hsa.27560,546.283890032759
Hsa.2192,989.7382489067614
Hsa.145,637.1584719930663
Hsa.41159,967.761127322026
Hsa.12465,670.4069649671693
Hsa.1402,775.5110583634939
Hsa.33268,179.29623714698155
Hsa.2670,1034.419520167301
Hsa.1163,817.0596959254144
Hsa.27808,1030.4731770933865
Hsa.662,845.9175765222165
Hsa.1240,696.3769048604349
Hsa.20376,962.5875786181579
Hsa.3230,977.51703478982
Hsa.305.1,1058.376351875699
Hsa.12442,510.76848591815593
Hsa.743,944.1063878185522
Hsa.30310,303.64811972085766
Hsa.2692,1099.360872203986
Hsa.40211,822.8697499635389
Hsa.25371,984.270577586178
Hsa.45446,722.056678808304
Hsa.34776,1068.690903562556
Hsa.2458,869.1188740969312
Hsa.1281,999.6450779362547
Hsa.15734,658.4956032034628
Hsa.44350,632.1230489459819
Hsa.2926,961.9677001603989
Hsa.1592,876.9935750730807
Hsa.687,749.4592712732968
Hsa.1454,158.3038432007339
Hsa.41346,777.9919112490572
Hsa.35652.1,617.2530443308569
Hsa.627,89.57627028077376
Hsa.1579,603.1100991059503
Hsa.10908,848.318003872354
Hsa.14069,491.32041283008454
Hsa.3083,774.9297634795066
Hsa.192,1010.5509368216349
Hsa.9295,887.4743517080528
Hsa.4296,935.5386409955909
Hsa.2821,873.7521623014887
Hsa.1380.1,848.5753035689872
Hsa.335,928.316127410648
Hsa.1223,717.3102139453441
Hsa.6416,604.949791474287
Hsa.9671,998.0664808037093
Hsa.2168,719.8475262315928
Hsa.41368,900.4608834098186
Hsa.18469,690.6089472210998
Hsa.3933,929.2673296718497
Hsa.37654,1102.7819589546848
Hsa.2206,1002.5897380849142
Hsa.39777,912.6335350229913
Hsa.2347,983.903865080174
Hsa.2528,1020.0489164132888
Hsa.39731,992.7834034247605
Hsa.38171,709.3873824342039
Hsa.26979,1009.1733168390068
Hsa.3280,979.0399943104593
Hsa.3316,997.6372448021558
Hsa.8576,869.1174001376445
Hsa.23805,1069.7483370852117
Hsa.37715,684.8290869650613
Hsa.43862,541.4808034109784
Hsa.31179,943.2261164829196
Hsa.358,1098.0824579729222
Hsa.6904,791.3478891210611
Hsa.41002,989.1703719687428
Hsa.36697,1001.6313471196742
Hsa.37811,936.78633356239
Hsa.37147,937.725381453866
Hsa.2683,914.0531650187227
Hsa.1539,996.0127909712695
Hsa.2467,1014.8552733030049
Hsa.21736,933.1063184020132
Hsa.2407,654.8663952591087
Hsa.11632,846.9997899136436
Hsa.2517,1054.0605883586718
Hsa.8085,997.3627865573083
Hsa.1308,503.5547885420406
Hsa.176,532.9222300966416
Hsa.26971,1116.1477927556207
Hsa.36025,1029.158701484097
Hsa.34395,1068.0625355931284
Hsa.2687,988.6950306860184
Hsa.960,806.7258813003516
Hsa.1468,529.585508206622
Hsa.4286,834.1871950289758
Hsa.2688,871.6122564818634
Hsa.32745,1039.8324819757906
Hsa.12260,604.2676759210361
Hsa.2645,711.9608024601348
Hsa.18833,839.6188921176542
Hsa.584,851.7910710246343
Hsa.2749,1005.4746782351642
Hsa.25294,974.1177665221555
Hsa.42382,915.376851558497
Hsa.8121,479.50847333052957
