u,v,weight
g120,g223,0.35557573605686976
g120,g788,0.42289934725586187
g120,g548,0.881232008408348
g120,g227,0.6840375002006679
g120,g662,0.4177207911477279
g120,g475,0.46933616069128986
g120,g719,0.46837876061327127
g120,g211,0.34277349307397287
g120,g345,0.5005991512207135
g120,g589,0.496969239689631
g120,g268,0.4236268692405278
g120,g215,0.49169251136706815
g120,g349,0.6658504265769748
g120,g699,0.4712718437544529
g120,g162,0.3864516989387748
g120,g512,0.5682881524255848
g120,g459,0.3902957749662793
g120,g219,0.3732259884281874
g120,g569,0.39311462192875796
g120,g516,0.4204662055182112
g120,g142,0.46543830229875827
g120,g707,0.3250210353259611
g120,g630,0.45289280328156
g120,g577,0.6801067800544753
g120,g203,0.5599480685978276
g120,g581,0.5583483127590908
g120,g744,0.5829237314476016
g120,g207,0.492835327999137
g120,g557,0.6188136783736903
g120,g691,0.4895128308117374
g120,g370,0.555386079131278
g120,g451,0.4230179971985769
g120,g264,0.564559761552766
g120,g614,0.5016439169775199
g120,g561,0.4689107262051153
g120,g508,0.40249650018737937
g120,g618,0.438897326836879
g120,g191,0.53899118159135
g120,g675,0.493178373494277
g120,g488,0.33440177616776223
g120,g732,0.6678834193456267
g120,g195,0.5002313553149907
g120,g679,0.5430333193920017
g120,g626,0.5520124321884731
g120,g309,0.5378725494987926
g120,g606,0.37079274373592347
g120,g740,0.479534731860919
g120,g610,0.5978261554564597
g120,g423,0.4045567661062457
g120,g236,0.4894210426379791
g120,g720,0.6443296449100245
g120,g533,0.38264315648569536
g120,g240,0.4466139125079198
g120,g350,0.599125877234256
g120,g163,0.3789882028726096
g120,g647,0.4989693795717814
g120,g354,0.6932739160597269
g120,g785,0.4328775229190711
g120,g468,0.4804407833750255
g120,g338,0.6218324868269339
g120,g635,0.485405000893861
g120,g769,0.5229005812966855
g120,g582,0.43087198108203334
g120,g716,0.40208794418719007
g120,g505,0.6878133519241894
g120,g265,0.5997997384920825
g120,g399,0.4534157643402993
g120,g322,0.44088900149852805
g120,g456,0.5121227739580521
g120,g513,0.5120566914215469
g120,g326,0.5416311720266509
g120,g757,0.3720191583433894
g120,g493,0.3805451023790149
g120,g306,0.4628328699477818
g120,g440,0.3891533542882865
g120,g253,0.40400218582170844
g120,g550,0.42987049107776837
g120,g497,0.31719035934976275
g120,g444,0.40919476377226854
g120,g257,0.455820838664146
g120,g367,0.40535430404761896
g120,g180,0.6862894407893317
g120,g424,0.3677391849797194
g120,g184,0.4182157780730209
g120,g615,0.8305396024336287
g120,g428,0.42729819237547895
g120,g538,0.626093419992812
g120,g619,0.565240438792616
g120,g298,0.6404766418873704
g120,g542,0.5094815483598841
g120,g489,0.3910927974894626
g120,g786,0.44529742145936196
g120,g599,0.3700127277218964
g120,g172,0.3375807281771933
g120,g790,0.4669687966600595
g120,g469,0.5406784072021741
g121,g481,0.6725219227840336
g121,g241,0.5155849803876728
g121,g375,0.42178838148519754
g121,g725,0.6168301338412673
g121,g188,0.41298774694413276
g121,g245,0.6107225136568218
g121,g729,0.7163460176051469
g121,g542,0.5581192679354898
g121,g676,0.4806046232509923
g121,g355,0.4080199290440434
g121,g168,0.4915489282980086
g121,g599,0.59949145407607
g121,g359,0.6078700521515046
g121,g172,0.5981737530846258
g121,g469,0.48856479765470623
g121,g416,0.3936476306508996
g121,g339,0.5187916194720594
g121,g420,0.474145214030739
g121,g343,0.5136478953033012
g121,g156,0.3716349435294641
g121,g640,0.504035290077773
g121,g774,0.5278280028227906
g121,g400,0.4470727880846286
g121,g347,0.3746887248460958
g121,g404,0.5898672950780565
g121,g217,0.4654994377237453
g121,g648,0.4471967216777827
g121,g327,0.4918872759861917
g121,g408,0.4694020241057338
g121,g758,0.3547308382030414
g121,g221,0.4841236713449312
g121,g197,0.456541212150136
g121,g331,0.4379840264324445
g121,g278,0.6301410715479385
g121,g148,0.5088945759645802
g121,g632,0.5858429310775548
g121,g579,0.4013176374011076
g121,g258,0.6848085361999788
g121,g392,0.6168362654426767
g121,g205,0.41279116032445584
g121,g449,0.4307591890170624
g121,g372,0.5340031649466319
g121,g319,0.4675993165703227
g121,g132,0.37534382691982243
g121,g750,0.7037163549647258
g121,g429,0.439770668695978
g121,g376,0.46699059016777444
g121,g323,0.47112124126368654
g121,g433,0.6049173640356275
g121,g567,0.45826542562625633
g121,g193,0.48415009320266994
g121,g490,0.550393246190234
g121,g624,0.378337040903688
g121,g250,0.44905397608292885
g121,g547,0.4447396747240114
g121,g681,0.346469191776516
g121,g360,0.49301281376999734
g121,g307,0.37426698956839277
g121,g604,0.3979001914722869
g121,g364,0.6592095483420563
g121,g124,0.5580633121630475
g121,g287,0.51660539472757
g121,g421,0.4967208839632582
g121,g181,0.3951467098354238
g121,g344,0.6843848525345888
g121,g291,0.5862464562945179
g121,g482,0.54461414075457
g121,g295,0.43051563361260436
g121,g726,0.4226080834545982
g121,g165,0.44207099653252657
g121,g543,0.5836738922735064
g121,g222,0.6295443113450443
g121,g706,0.4662303035479252
g121,g787,0.45457513886004214
g121,g332,0.7659344478958946
g121,g576,0.4176316691442274
g121,g710,0.4798909103683089
g121,g389,0.5008936033853245
g121,g470,0.4293141819374072
g121,g283,0.5604636297193002
g121,g767,0.5492627320913948
g121,g580,0.420770079730875
g121,g153,0.4397705469717537
g121,g584,0.6297386864765032
g121,g157,0.38071145559839054
g121,g641,0.560195135511486
g121,g320,0.583198673649165
g121,g751,0.6805758582111339
g121,g645,0.42478057483917786
g121,g324,0.48012057020312154
g121,g271,0.3564308884966416
g121,g434,0.567255108333643
g121,g568,0.6591260659361221
g121,g515,0.661914762902066
g121,g141,0.6632036896826352
g121,g625,0.5828645933092813
g121,g251,0.5299547620223092
g121,g495,0.5597597579689536
g121,g552,0.42370731510840254
g121,g312,0.3764358940370235
g121,g743,0.46873269218167574
g121,g666,0.42139428438010834
g121,g479,0.34538474432391386
g121,g613,0.5367886282244834
g121,g426,0.38374724222765005
g121,g239,0.6158481309253798
g121,g483,0.4819464679207319
g121,g617,0.5193912022214883
g121,g296,0.4518474823032022
g121,g727,0.43205228737059465
g121,g166,0.6648109483018473
g121,g731,0.5812335309729904
g121,g410,0.5115701228895847
g121,g544,0.37513805495632174
g121,g223,0.4021487548099278
g121,g491,0.49274231948459746
g121,g304,0.560796805957356
g121,g788,0.41424249809584157
g121,g467,0.7031655685019688
g121,g280,0.5548108563368306
g121,g524,0.43019760227229215
g121,g662,0.45837115079522567
g121,g341,0.4502653278826466
g121,g475,0.475700476826091
g121,g154,0.5487169286324148
g121,g288,0.6675845553086242
g121,g585,0.6525797324544691
g121,g719,0.48121436832372144
g121,g642,0.3377464549038436
g121,g455,0.4771225116268815
g121,g589,0.5659463146051185
g121,g723,0.6610575068407712
g121,g536,0.585228708204593
g121,g512,0.33416982236093357
g121,g646,0.4167796535106423
g121,g780,0.4763937251799526
g121,g459,0.560349024605442
g121,g219,0.4161721544399137
g121,g569,0.41680083860410166
g121,g463,0.5484966300450631
g121,g760,0.6058934862809923
g121,g199,0.4082417411923065
g121,g687,0.629781021615652
g121,g634,0.43846936936628494
g121,g451,0.6074285373270395
g121,g264,0.36792632280477416
g121,g695,0.5459877738140728
g121,g134,0.41893850019034284
g121,g191,0.41639172933978064
g121,g301,0.6705502511579738
g121,g545,0.5066453323865415
g121,g626,0.4117208882017712
g121,g305,0.727225171944246
g121,g439,0.39932624757552054
g121,g793,0.5458229921450567
g121,g122,0.3948753302499547
g121,g419,0.39428364095942753
g121,g423,0.597428741216417
g121,g236,0.41580758907270177
g121,g667,0.5765165782383046
g121,g293,0.5286022176751254
g121,g427,0.4745168506872212
g121,g777,0.44463674720272894
g121,g590,0.5715096885940572
g121,g724,0.5336481460384263
g121,g403,0.4859051314697019
g121,g781,0.36811099549324766
g121,g728,0.39482868568639623
g121,g541,0.6358822253774028
g121,g464,0.49053927534771163
g121,g147,0.4767066291506646
g121,g281,0.4385307054559654
g121,g228,0.6556363324307171
g121,g578,0.4609791543220518
g121,g391,0.391645493164731
g121,g338,0.5892089520540034
g121,g151,0.5726140516610158
g121,g448,0.6445086802554377
g121,g208,0.5890180282039474
g121,g639,0.48304412904845695
g121,g452,0.5166697203192739
g121,g586,0.39043788346654207
g121,g265,0.44089285212728496
g121,g643,0.6753686559807172
g121,g456,0.5648100413044628
g121,g269,0.49814343116290094
g121,g566,0.6116624903080279
g121,g700,0.48091290132937525
g121,g513,0.43769744422095147
g121,g330,0.39694209868027674
g121,g761,0.5085950608081258
g121,g306,0.6059692440530698
g121,g574,0.342844510163039
g121,g123,0.45394139559357277
g121,g257,0.4599962341626756
g121,g180,0.33236475021215917
g121,g127,0.4795396758680641
g121,g237,0.6810674834061471
g121,g371,0.5582037661156649
g122,g599,0.6901661825435444
g122,g359,0.625805160529797
g122,g493,0.34665536088405796
g122,g172,0.5983634235135363
g122,g306,0.6100404012675056
g122,g607,0.4289291228348176
g122,g420,0.5910744818824378
g122,g664,0.40274689613641473
g122,g343,0.6629854064317573
g122,g611,0.38650887778815796
g122,g237,0.5031865267423743
g122,g400,0.5804699210491955
g122,g481,0.6074489851587724
g122,g644,0.6050813809313454
g122,g725,0.5120997906634964
g122,g404,0.47717506115120284
g122,g351,0.38675059601529477
g122,g648,0.5573585105927876
g122,g408,0.6019993186192845
g122,g221,0.5637845455128765
g122,g278,0.61010670415571
g122,g335,0.3172310958412307
g122,g469,0.6631402050832413
g122,g148,0.4864404140857815
g122,g632,0.46121150495480157
g122,g713,0.3470399952963846
g122,g258,0.47655434921634965
g122,g392,0.5402567917449709
g122,g339,0.34473801094121787
g122,g640,0.594572087626619
g122,g132,0.42543080090545116
g122,g266,0.49244976686939856
g122,g750,0.567382895624355
g122,g697,0.4276109516940408
g122,g323,0.6677549645853039
g122,g136,0.4690713853551127
g122,g270,0.3439487993781827
g122,g433,0.4910069777046385
g122,g380,0.3887987682350509
g122,g327,0.46341466272869875
g122,g624,0.41403860598866177
g122,g303,0.3811095160011767
g122,g197,0.42802376530011355
g122,g307,0.5658123089394604
g122,g364,0.3782155089866654
g122,g124,0.4841235766320442
g122,g421,0.6194535866581266
g122,g181,0.4732136443714401
g122,g291,0.47313831949944346
g122,g238,0.44311155222024884
g122,g482,0.5466119992333028
g122,g295,0.4011221305656746
g122,g429,0.45015279156226773
g122,g726,0.3379350605354218
g122,g673,0.446079790513781
g122,g165,0.6024104018172282
g122,g596,0.42965539678395825
g122,g543,0.6863159837122021
g122,g787,0.4875542980802019
g122,g523,0.4129249190957573
g122,g149,0.3846851753999843
g122,g283,0.3820970689500363
g122,g767,0.5096653693653792
g122,g580,0.5278899485809608
g122,g584,0.5434482705439982
g122,g344,0.5719623233061235
g122,g641,0.6925862026699348
g122,g775,0.5191102806320842
g122,g588,0.332062609840242
g122,g511,0.3634852302003419
g122,g645,0.32756031838005983
g122,g324,0.4435960429372371
g122,g137,0.5484322263891979
g122,g568,0.48290584298130035
g122,g141,0.5673934729992579
g122,g275,0.4941998216109547
g122,g625,0.682519797577697
g122,g706,0.45851571638344923
g122,g332,0.44493165339324714
g122,g442,0.34936985865898884
g122,g389,0.6705097910385944
g122,g743,0.32800250628271804
g122,g316,0.36947170100222304
g122,g613,0.4785174543380775
g122,g426,0.40436872948441727
g122,g560,0.44758152732516454
g122,g239,0.5279860275026843
g122,g320,0.6061191939989243
g122,g483,0.3554536943409868
g122,g617,0.4443969794605171
g122,g751,0.565972626679402
g122,g621,0.3800831675540235
g122,g491,0.5460311319047
g122,g304,0.44473118293824143
g122,g251,0.46637138767214625
g122,g495,0.633934855459354
g122,g288,0.5987198022053338
g122,g422,0.5098888296600057
g122,g666,0.4320876879368602
g122,g589,0.4009072808372842
g122,g723,0.584389128844165
g122,g536,0.5424000413549077
g122,g296,0.6426531397864444
g122,g780,0.5588935238511421
g122,g459,0.43629410846824
g122,g219,0.4683163265256144
g122,g353,0.38778759334880863
g122,g166,0.4552428740095355
g122,g329,0.4076167693602119
g122,g463,0.4480860585368267
g122,g142,0.4005815383173579
g122,g410,0.6746965139144426
g122,g760,0.32484109580813353
g122,g467,0.5994670936873103
g122,g150,0.45302694784701614
g122,g154,0.6334989372799827
g122,g451,0.7440587790178333
g122,g585,0.429502364747672
g122,g211,0.341977371055841
g122,g561,0.5057824198261106
g122,g695,0.39774172414790343
g122,g455,0.5468835563856134
g122,g622,0.49445263795848976
g122,g382,0.4192842196469909
g122,g195,0.40553407192093743
g122,g305,0.5576479289349746
g122,g309,0.3611360508333124
g122,g443,0.48601178114067317
g122,g793,0.6165146804461893
g122,g687,0.35828268588331497
g122,g179,0.5459219996965644
g122,g423,0.6145227298592225
g122,g236,0.6092768253841577
g122,g667,0.5950442182944152
g122,g427,0.6819865563366122
g122,g240,0.4319866895064824
g122,g724,0.39833762536643536
g122,g484,0.3934104741160376
g122,g297,0.32813785696634457
g122,g431,0.33595917995576946
g122,g781,0.4162046677364019
g122,g594,0.45415015316030455
g122,g488,0.4176740445871753
g122,g301,0.5827859682625062
g122,g464,0.5802483837400607
g122,g598,0.4021328407438019
g122,g545,0.5626628270884225
g122,g358,0.42276177091192285
g122,g281,0.6508016140198295
g122,g228,0.6317224788005756
g122,g712,0.48453538662720824
g122,g338,0.44262114761339183
g122,g582,0.4982330552266644
g122,g395,0.3503327761598324
g122,g452,0.5661215094002402
g122,g586,0.5054339537950147
g122,g509,0.33935047774284105
g122,g643,0.48456461154975106
g122,g590,0.6809874260374693
g122,g269,0.3906841919473429
g122,g753,0.35819933207996085
g122,g216,0.5922126462780047
g122,g326,0.5951673145226843
g122,g570,0.3960857380192942
g122,g143,0.5043946424018451
g122,g761,0.5166068024437851
g122,g387,0.33214538152780393
g122,g147,0.46915710234047403
g122,g578,0.5452982162084585
g122,g123,0.48224191629760815
g122,g204,0.3201940727625854
g122,g314,0.3684620472472988
g122,g448,0.5609651747396432
g122,g127,0.6730366393063609
g122,g371,0.5254940315915391
g122,g184,0.3293047609220915
g122,g241,0.5302454817277228
g122,g432,0.5554329377146794
g122,g566,0.6289836898533089
g122,g245,0.5532722008925155
g122,g729,0.5045245643801353
g122,g542,0.369579374782759
g122,g676,0.48939373615984966
g122,g786,0.4415957318279375
g123,g153,0.5225601822284516
g123,g637,0.37110198092818425
g123,g584,0.6080571158995814
g123,g344,0.6257131003401927
g123,g157,0.4546427740348287
g123,g641,0.7444870328542956
g123,g775,0.6555022919354584
g123,g320,0.7110677954934288
g123,g751,0.4715098423587751
g123,g564,0.38968379356590716
g123,g645,0.4061928229856085
g123,g568,0.47696383976635925
g123,g515,0.4217397142742203
g123,g328,0.6809834142691025
g123,g141,0.4719621521361325
g123,g625,0.5210520209215559
g123,g251,0.49310176365432973
g123,g332,0.5446335915672063
g123,g145,0.5555206450362237
g123,g308,0.3992872981235709
g123,g442,0.4007840790151117
g123,g389,0.629395964671611
g123,g739,0.4187201499746418
g123,g609,0.4164140266265091
g123,g556,0.419323627800225
g123,g690,0.3134352548254862
g123,g129,0.33614072583421134
g123,g613,0.5553196816223047
g123,g426,0.5402912569574023
g123,g560,0.590119247941761
g123,g373,0.34488085791381046
g123,g617,0.6482328770930292
g123,g296,0.6621243677639046
g123,g243,0.4703694962887976
g123,g487,0.4235619007189319
g123,g166,0.4676378790125712
g123,g300,0.41951162742834425
g123,g434,0.4019762917106744
g123,g731,0.38290223136767876
g123,g410,0.5179582081297789
g123,g491,0.5702579238272737
g123,g304,0.44547524965454044
g123,g788,0.4008735543976989
g123,g227,0.4073014018636545
g123,g528,0.45364443981036157
g123,g341,0.45498981576500985
g123,g475,0.40471680445065067
g123,g154,0.6530323091375231
g123,g288,0.52273327029404
g123,g666,0.42251046807128295
g123,g292,0.4175246763581102
g123,g642,0.36371371905808336
g123,g776,0.3891922478838912
g123,g589,0.4420949658442039
g123,g723,0.6857622744866773
g123,g349,0.49688445340669835
g123,g780,0.5417729958473433
g123,g459,0.48995917107812853
g123,g593,0.4006167199156637
g123,g219,0.5884840266567282
g123,g463,0.30268322148118837
g123,g142,0.6739756537583866
g123,g223,0.4335217276876938
g123,g199,0.4500966990097843
g123,g467,0.5250144987520731
g123,g280,0.4127842592604958
g123,g443,0.5557622297930245
g123,g150,0.5246032911281507
g123,g451,0.6119684792665244
g123,g561,0.587490512495734
g123,g187,0.4691522423900047
g123,g134,0.4109355650219289
g123,g325,0.5022945850811411
g123,g301,0.542347859600198
g123,g382,0.4018824578568055
g123,g305,0.5050839367294724
g123,g252,0.41660263726700786
g123,g232,0.4928307288588529
g123,g179,0.5141313786548201
g123,g289,0.43816148032706675
g123,g423,0.735471442249443
g123,g236,0.7033078073367035
g123,g667,0.43349148041964736
g123,g293,0.5771523601531694
g123,g427,0.6139981675663491
g123,g777,0.4037558816717005
g123,g240,0.4272014975116965
g123,g590,0.39105526831965287
g123,g350,0.5143068148751391
g123,g594,0.39787680692100225
g123,g541,0.39027762145193723
g123,g220,0.3768657153502241
g123,g167,0.5138776482430366
g123,g147,0.3428519080359193
g123,g281,0.4161934880467207
g123,g228,0.5447256873052826
g123,g578,0.38815361446190116
g123,g525,0.3795575312258486
g123,g659,0.3156293442398125
g123,g338,0.6055185051826928
g123,g151,0.553495963417403
g123,g448,0.5678679999864642
g123,g582,0.5615984733070991
g123,g208,0.42999316090325285
g123,g586,0.3863540262098757
g123,g212,0.4221196547347499
g123,g509,0.5087463302695278
g123,g643,0.47343227554388484
g123,g216,0.60518694701923
g123,g379,0.5095505347570509
g123,g326,0.7023658753027728
g123,g436,0.4487665539671844
g123,g570,0.45862661215182493
g123,g143,0.6389193921825522
g123,g493,0.4386066392850414
g123,g497,0.3230040051564662
g123,g180,0.5068002390384881
g123,g127,0.5209155387290376
g123,g558,0.36140652518071587
g123,g237,0.5103644146102685
g123,g371,0.41094044927653295
g123,g505,0.5556595882278001
g123,g184,0.4859718442236801
g123,g481,0.5016314848037043
g123,g725,0.5068558960340074
g123,g188,0.5109887426545628
g123,g485,0.529500257392731
g123,g298,0.5007108978103985
g123,g432,0.4828020410992173
g123,g729,0.6114160044426394
g123,g542,0.5426939541500746
g123,g168,0.42004031377863366
g123,g599,0.7043166441857752
g123,g359,0.5975256289484199
g123,g172,0.6393966074537473
g123,g306,0.7345419230023071
g123,g469,0.6735791390381997
g123,g363,0.49751374119183284
g123,g713,0.37941480920794596
g123,g176,0.3576066570136854
g123,g286,0.3122353667425765
g123,g420,0.47605996889042457
g123,g343,0.5690826545260672
g123,g774,0.3914554774484937
g123,g400,0.7290811174052227
g123,g534,0.41439884953849115
g123,g644,0.45266247159218514
g123,g351,0.5314718527434408
g123,g648,0.5437610387717497
g123,g327,0.45597206373362964
g123,g140,0.35781714280319166
g123,g408,0.49836959818718835
g123,g758,0.3939857550841064
g123,g221,0.5433687497161488
g123,g384,0.6936441076498961
g123,g331,0.3668113784555782
g123,g465,0.4494965612279252
g123,g144,0.3640499578372094
g123,g278,0.4940398869038716
g123,g628,0.42217247404600033
g123,g575,0.3124283463785191
g123,g522,0.4586076337283928
g123,g335,0.31478012271586364
g123,g148,0.6908490956688335
g123,g632,0.4820904752133855
g123,g445,0.41083507774064665
g123,g579,0.4462818106233219
g123,g258,0.5220590749054433
g123,g392,0.44681586770223086
g123,g262,0.44798489887457293
g123,g396,0.510650853610102
g123,g319,0.5690139727230152
g123,g750,0.48878141418259
g123,g429,0.5689602524375031
g123,g697,0.4433026879623107
g123,g323,0.5508471603819959
g123,g673,0.38530395506721515
g123,g433,0.6395994112030319
g123,g303,0.42601833082164037
g123,g307,0.5452270675233971
g123,g441,0.5159536925011934
g123,g230,0.37539769384606875
g123,g364,0.5401153697766885
g123,g124,0.5301767555213923
g123,g474,0.5934252488457057
g123,g421,0.49409069530734445
g123,g291,0.5333425730297906
g123,g482,0.5157654709443907
g123,g161,0.41302588943487134
g123,g295,0.602613295299143
g123,g726,0.36242076786403077
g123,g218,0.4505460896018956
g123,g275,0.4772178288886275
g123,g543,0.6881772820907784
g123,g222,0.546790642681776
g123,g706,0.43865550281419974
g123,g169,0.37686757108804214
g123,g787,0.5073189097243381
g123,g226,0.3682250829981828
g123,g470,0.45969171485567173
g123,g283,0.4915361804551978
g123,g767,0.40810951460620704
g123,g580,0.5277473310759601
g124,g161,0.36467568058965244
g124,g295,0.7229724624304006
g124,g218,0.37828599071075253
g124,g165,0.6228871202892192
g124,g543,0.8376703662192972
g124,g222,0.46989429244361736
g124,g706,0.5390818120976208
g124,g787,0.7646182636138044
g124,g226,0.519820825924919
g124,g470,0.4181603566211657
g124,g149,0.38827852131707363
g124,g283,0.8805942755010062
g124,g767,0.47052076751747446
g124,g474,0.4051223481135073
g124,g153,0.4338381162146278
g124,g584,0.7012553761488447
g124,g263,0.4890733499737799
g124,g344,0.5787645799039378
g124,g157,0.5410215141504727
g124,g641,0.6475550277226005
g124,g588,0.3264453430428975
g124,g751,0.851167757121428
g124,g755,0.3468400388201721
g124,g568,0.720333792151896
g124,g515,0.7372076947557441
g124,g328,0.4743018057092249
g124,g141,0.6487058740871677
g124,g275,0.34296015283508563
g124,g625,0.5526964997234627
g124,g251,0.6033996656674323
g124,g332,0.7643491672905705
g124,g682,0.5844833815923047
g124,g145,0.4121718109050585
g124,g495,0.48542951936631173
g124,g308,0.3638797543144262
g124,g389,0.5673801509347571
g124,g739,0.4207802096547902
g124,g552,0.4569973713753851
g124,g556,0.40996567590789523
g124,g613,0.6683218387367629
g124,g426,0.43060741660770924
g124,g239,0.6374219565677086
g124,g320,0.7678829860539801
g124,g483,0.4510291332380302
g124,g617,0.4466375460067571
g124,g296,0.3574058821581977
g124,g564,0.3962047113332513
g124,g243,0.502491176353558
g124,g190,0.4938524217896455
g124,g166,0.5432426950988148
g124,g434,0.534805240360701
g124,g731,0.469010500520122
g124,g410,0.5416112783111248
g124,g544,0.3659813510815111
g124,g491,0.6272502794358654
g124,g304,0.8119055679556249
g124,g788,0.6502038324686332
g124,g231,0.5219672361593676
g124,g341,0.36340662824621334
g124,g475,0.6640281340902461
g124,g154,0.7242743888873169
g124,g288,0.6662105534489798
g124,g585,0.7241087975743086
g124,g719,0.6009417749884263
g124,g666,0.508978886335885
g124,g345,0.3575256387867392
g124,g292,0.418999054297469
g124,g455,0.5457129531868181
g124,g589,0.5213225913029608
g124,g723,0.6685444749362339
g124,g536,0.7801410935567601
g124,g349,0.3625716486011922
g124,g780,0.668937861341983
g124,g459,0.6599250417267248
g124,g593,0.4393858310325797
g124,g219,0.47293651447647705
g124,g463,0.3722704554094718
g124,g760,0.7582579596801553
g124,g199,0.43459823704964373
g124,g467,0.6274513335945676
g124,g280,0.6310811774902738
g124,g577,0.4299040257519663
g124,g687,0.5342614671918942
g124,g500,0.5114366687313119
g124,g634,0.5828713769106196
g124,g691,0.4203152457161811
g124,g451,0.5846097842858964
g124,g264,0.624718018137785
g124,g561,0.3713743536400185
g124,g695,0.4923418694844562
g124,g134,0.45449637769624834
g124,g431,0.3899507157325373
g124,g512,0.45736259643463356
g124,g191,0.5370357876996612
g124,g325,0.5288033872468202
g124,g756,0.3899371102385923
g124,g301,0.6657408185211898
g124,g382,0.5345598034406647
g124,g545,0.5050022635726776
g124,g626,0.6153671426092807
g124,g305,0.6537807558752677
g124,g252,0.44871346038082177
g124,g793,0.5231207290578723
g124,g419,0.354367722771808
g124,g289,0.4430806902941708
g124,g423,0.8398722089873613
g124,g236,0.6135857774139153
g124,g667,0.47274943155219573
g124,g293,0.4193328071050549
g124,g427,0.3341571362059924
g124,g777,0.3179115062837137
g124,g240,0.6613192380960086
g124,g590,0.5933066432851576
g124,g724,0.6010517466533417
g124,g781,0.4253101349532494
g124,g728,0.4850886140492976
g124,g541,0.3248654864124862
g124,g220,0.39103679602919644
g124,g167,0.4629357640567979
g124,g464,0.630472410960254
g124,g598,0.5671986650962776
g124,g147,0.4664568822363055
g124,g228,0.6472772719044257
g124,g578,0.40557632927022025
g124,g338,0.6430369333182814
g124,g151,0.5088467109958735
g124,g582,0.6802018518176255
g124,g208,0.483528441934562
g124,g452,0.6689508566753437
g124,g586,0.45829504259868803
g124,g265,0.42439740533814246
g124,g399,0.647365220317232
g124,g509,0.46069534362628173
g124,g643,0.6881777750740922
g124,g456,0.6303478781324685
g124,g216,0.4073873241561392
g124,g566,0.6612624216550861
g124,g700,0.6336003128245172
g124,g513,0.4426992731514854
g124,g326,0.5317332620193536
g124,g570,0.6124132563972763
g124,g143,0.6272226006903621
g124,g761,0.4600179721580698
g124,g574,0.4677651696893532
g124,g253,0.5165299504589873
g124,g387,0.3697525046630406
g124,g257,0.35234231325074744
g124,g180,0.45699070053487467
g124,g448,0.7004183415874392
g124,g127,0.7006989803678928
g124,g237,0.8372333104485137
g124,g371,0.5835222313883218
g124,g505,0.47700020963208595
g124,g184,0.3278892183917258
g124,g481,0.7075441161343173
g124,g241,0.5569962462206413
g124,g375,0.496982880282186
g124,g725,0.7452015913379836
g124,g188,0.5396444649784252
g124,g298,0.723370882453097
g124,g432,0.4373495061376049
g124,g245,0.6593358622730233
g124,g729,0.746066300187216
g124,g542,0.8579981818787643
g124,g168,0.41010570433870835
g124,g599,0.7840062774193037
g124,g359,0.5969412407143655
g124,g172,0.5059522219530423
g124,g306,0.786654371336736
g124,g469,0.716429454737116
g124,g420,0.6929914155686668
g124,g664,0.4587153831956543
g124,g343,0.5598467151551634
g124,g290,0.4263295621165958
g124,g774,0.5490609029861142
g124,g400,0.7257267315258277
g124,g347,0.38005434277867334
g124,g270,0.44276979018097057
g124,g404,0.6790687059703068
g124,g538,0.5297121899474264
g124,g351,0.494575299464393
g124,g648,0.7603069192954384
g124,g327,0.6428783077046364
g124,g408,0.708859652513348
g124,g758,0.4107342372238644
g124,g221,0.6152708391931443
g124,g331,0.42069444324589506
g124,g144,0.44486762360262905
g124,g278,0.8186304365525645
g124,g522,0.6502292593378536
g124,g148,0.5285031531507789
g124,g579,0.4582547786903935
g124,g258,0.6565686256291303
g124,g392,0.5502589287692498
g124,g339,0.38187344378169785
g124,g449,0.46181651935008683
g124,g128,0.39994181725457656
g124,g746,0.4290865846407081
g124,g372,0.5471276222483458
g124,g640,0.4743249739978316
g124,g319,0.6568561994096923
g124,g750,0.8386985650245813
g124,g697,0.6464771306956496
g124,g323,0.5154038115911036
g124,g136,0.4196122359142617
g124,g620,0.45582949914841575
g124,g433,0.8581950922815837
g124,g380,0.5219395849342928
g124,g193,0.4091154308724794
g124,g490,0.45281895893502033
g124,g624,0.45526079090951305
g124,g384,0.44043236079624654
g124,g547,0.666724610538986
g124,g681,0.459250326065415
g124,g604,0.39276539484564793
g124,g364,0.48432043131910163
g124,g311,0.38336648084818914
g124,g555,0.36133687373850565
g124,g368,0.4229569572347858
g124,g181,0.3089609910369487
g124,g291,0.5674281226673722
g124,g238,0.612155008207996
g124,g482,0.703267174243201
g125,g146,0.5176135623319228
g125,g443,0.4183049725396253
g125,g256,0.3321394730768095
g125,g150,0.500588007516404
g125,g130,0.4666998247120225
g125,g622,0.5129393995116851
g125,g195,0.34275773153665023
g125,g789,0.357382952561084
g125,g252,0.42017704413948215
g125,g309,0.4056223848586085
g125,g236,0.38346018996010606
g125,g159,0.3726974822636386
g125,g216,0.42052764060382186
g125,g594,0.46110564676228993
g125,g704,0.3708371250591315
g125,g708,0.35641210104811233
g125,g147,0.4897460903360088
g125,g582,0.42500690388060314
g125,g586,0.3048455782076257
g125,g139,0.4520464247846388
g125,g627,0.34234978118808235
g125,g607,0.42500850516299055
g125,g127,0.42827868688996534
g125,g184,0.4156228126992361
g125,g428,0.47147976485524506
g125,g298,0.35054587852754393
g125,g359,0.33761552107848164
g125,g713,0.3599624972769812
g125,g156,0.3915941541180597
g125,g644,0.494635577365821
g125,g514,0.3781567801865727
g125,g648,0.4531529718367309
g125,g461,0.3435690394395606
g125,g758,0.4113423474716907
